receipt_id,po_id,po_line_id,supplier_id,material_id,warehouse_id,factory_id,receipt_date,quantity_delivered,quantity_accepted,quantity_rejected,delivery_variance_days,damage_detected,created_at
GR-0000156,PO-2025-00107,POL-0000181,SUP-0043,MAT-00953,WH-US-RAW-01,FAC-US-01,2025-06-07,121,121,0,4,False,2025-06-07T00:00:00
GR-0000157,PO-2025-00109,POL-0000183,SUP-0021,MAT-00277,WH-US-RAW-01,FAC-US-01,2025-12-24,752,726,26,3,True,2025-12-24T00:00:00
GR-0000158,PO-2025-00110,POL-0000184,SUP-0077,MAT-00104,WH-US-RAW-01,FAC-US-01,2025-09-25,77,70,7,2,True,2025-09-25T00:00:00
GR-0000159,PO-2025-00111,POL-0000185,SUP-0083,MAT-00192,WH-APAC-RAW-01,FAC-APAC-01,2025-11-09,1713,1586,127,5,True,2025-11-09T00:00:00
GR-0000160,PO-2025-00112,POL-0000186,SUP-0093,MAT-00876,WH-MX-RAW-01,FAC-MX-01,2025-12-04,94,74,20,0,True,2025-12-04T00:00:00
GR-0000161,PO-2025-00112,POL-0000187,SUP-0093,MAT-00184,WH-MX-RAW-01,FAC-MX-01,2025-12-04,1262,889,373,0,True,2025-12-04T00:00:00
GR-0000162,PO-2025-00113,POL-0000188,SUP-0092,MAT-00906,WH-US-RAW-01,FAC-US-01,2025-12-27,395,349,46,-3,True,2025-12-27T00:00:00
GR-0000163,PO-2025-00114,POL-0000189,SUP-0102,MAT-00660,WH-MX-RAW-01,FAC-MX-01,2025-12-06,587,581,6,0,True,2025-12-06T00:00:00
GR-0000164,PO-2025-00114,POL-0000190,SUP-0102,MAT-00068,WH-MX-RAW-01,FAC-MX-01,2025-12-04,909,849,60,-2,True,2025-12-04T00:00:00
GR-0000165,PO-2025-00114,POL-0000191,SUP-0102,MAT-00056,WH-MX-RAW-01,FAC-MX-01,2025-12-08,2178,2058,120,2,True,2025-12-08T00:00:00
GR-0000166,PO-2025-00114,POL-0000192,SUP-0102,MAT-00050,WH-MX-RAW-01,FAC-MX-01,2025-12-06,222,222,0,0,False,2025-12-06T00:00:00
GR-0000167,PO-2025-00116,POL-0000194,SUP-0048,MAT-01200,WH-US-RAW-01,FAC-US-01,2025-12-04,945,892,53,-1,True,2025-12-04T00:00:00
GR-0000168,PO-2025-00118,POL-0000197,SUP-0013,MAT-00724,WH-APAC-RAW-01,FAC-APAC-01,2026-03-19,1508,1395,113,0,True,2026-03-19T00:00:00
GR-0000169,PO-2025-00118,POL-0000198,SUP-0013,MAT-00594,WH-APAC-RAW-01,FAC-APAC-01,2026-03-19,401,355,46,0,True,2026-03-19T00:00:00
GR-0000170,PO-2025-00119,POL-0000199,SUP-0084,MAT-00535,WH-EU-RAW-01,FAC-EU-01,2025-08-12,918,831,87,0,True,2025-08-12T00:00:00
GR-0000171,PO-2025-00121,POL-0000201,SUP-0107,MAT-00157,WH-EU-RAW-01,FAC-EU-01,2025-06-11,174,148,26,-2,True,2025-06-11T00:00:00
GR-0000172,PO-2025-00122,POL-0000202,SUP-0062,MAT-00087,WH-APAC-RAW-01,FAC-APAC-01,2026-03-23,143,130,13,2,True,2026-03-23T00:00:00
GR-0000173,PO-2025-00123,POL-0000203,SUP-0018,MAT-00091,WH-US-RAW-01,FAC-US-01,2025-10-22,2511,2278,233,3,True,2025-10-22T00:00:00
GR-0000174,PO-2025-00123,POL-0000204,SUP-0018,MAT-00700,WH-US-RAW-01,FAC-US-01,2025-10-23,338,325,13,4,True,2025-10-23T00:00:00
GR-0000175,PO-2025-00123,POL-0000205,SUP-0018,MAT-01057,WH-US-RAW-01,FAC-US-01,2025-10-17,2100,1934,166,-2,True,2025-10-17T00:00:00
GR-0000176,PO-2025-00124,POL-0000206,SUP-0056,MAT-00308,WH-MX-RAW-01,FAC-MX-01,2026-04-02,399,352,47,3,True,2026-04-02T00:00:00
GR-0000177,PO-2025-00125,POL-0000207,SUP-0079,MAT-00552,WH-EU-RAW-01,FAC-EU-01,2026-04-02,1120,994,126,0,True,2026-04-02T00:00:00
GR-0000178,PO-2025-00126,POL-0000208,SUP-0041,MAT-00349,WH-MX-RAW-01,FAC-MX-01,2026-03-02,287,247,40,6,True,2026-03-02T00:00:00
GR-0000179,PO-2025-00127,POL-0000209,SUP-0030,MAT-00833,WH-EU-RAW-01,FAC-EU-01,2026-03-05,161,155,6,-3,True,2026-03-05T00:00:00
GR-0000180,PO-2025-00127,POL-0000210,SUP-0030,MAT-00728,WH-EU-RAW-01,FAC-EU-01,2026-03-11,4146,3679,467,3,True,2026-03-11T00:00:00
GR-0000181,PO-2025-00127,POL-0000211,SUP-0030,MAT-00035,WH-EU-RAW-01,FAC-EU-01,2026-03-06,408,368,40,-2,True,2026-03-06T00:00:00
GR-0000182,PO-2025-00128,POL-0000212,SUP-0019,MAT-01077,WH-EU-RAW-01,FAC-EU-01,2025-09-16,118,98,20,-1,True,2025-09-16T00:00:00
GR-0000183,PO-2025-00129,POL-0000213,SUP-0096,MAT-00251,WH-MX-RAW-01,FAC-MX-01,2025-05-24,2853,2646,207,2,True,2025-05-24T00:00:00
GR-0000184,PO-2025-00130,POL-0000214,SUP-0112,MAT-01084,WH-US-RAW-01,FAC-US-01,2025-10-21,221,221,0,-1,False,2025-10-21T00:00:00
GR-0000185,PO-2025-00131,POL-0000215,SUP-0005,MAT-00364,WH-MX-RAW-01,FAC-MX-01,2025-07-30,44,40,4,1,True,2025-07-30T00:00:00
GR-0000186,PO-2025-00132,POL-0000216,SUP-0019,MAT-00385,WH-US-RAW-01,FAC-US-01,2026-01-26,31,28,3,3,True,2026-01-26T00:00:00
GR-0000187,PO-2025-00133,POL-0000217,SUP-0097,MAT-00820,WH-APAC-RAW-01,FAC-APAC-01,2025-10-23,1688,1615,73,4,True,2025-10-23T00:00:00
GR-0000188,PO-2025-00133,POL-0000218,SUP-0097,MAT-00630,WH-APAC-RAW-01,FAC-APAC-01,2025-10-17,65,59,6,-2,True,2025-10-17T00:00:00
GR-0000189,PO-2025-00135,POL-0000222,SUP-0064,MAT-00214,WH-APAC-RAW-01,FAC-APAC-01,2026-01-18,428,408,20,8,True,2026-01-18T00:00:00
GR-0000190,PO-2025-00135,POL-0000223,SUP-0064,MAT-00598,WH-APAC-RAW-01,FAC-APAC-01,2026-01-09,478,438,40,-1,True,2026-01-09T00:00:00
GR-0000191,PO-2025-00135,POL-0000224,SUP-0064,MAT-00799,WH-APAC-RAW-01,FAC-APAC-01,2026-01-10,406,373,33,0,True,2026-01-10T00:00:00
GR-0000192,PO-2025-00136,POL-0000225,SUP-0088,MAT-00766,WH-APAC-RAW-01,FAC-APAC-01,2026-03-06,97,97,0,1,False,2026-03-06T00:00:00
GR-0000193,PO-2025-00136,POL-0000226,SUP-0088,MAT-00756,WH-APAC-RAW-01,FAC-APAC-01,2026-03-04,1179,1126,53,-1,True,2026-03-04T00:00:00
GR-0000194,PO-2025-00138,POL-0000230,SUP-0065,MAT-00574,WH-APAC-RAW-01,FAC-APAC-01,2026-04-05,123,103,20,4,True,2026-04-05T00:00:00
GR-0000195,PO-2025-00138,POL-0000231,SUP-0065,MAT-01139,WH-APAC-RAW-01,FAC-APAC-01,2026-03-29,189,176,13,-3,True,2026-03-29T00:00:00
GR-0000196,PO-2025-00140,POL-0000233,SUP-0027,MAT-00954,WH-US-RAW-01,FAC-US-01,2025-11-30,615,535,80,0,True,2025-11-30T00:00:00
GR-0000197,PO-2025-00140,POL-0000234,SUP-0027,MAT-00597,WH-US-RAW-01,FAC-US-01,2025-12-01,48,39,9,1,True,2025-12-01T00:00:00
GR-0000198,PO-2025-00141,POL-0000235,SUP-0097,MAT-00443,WH-EU-RAW-01,FAC-EU-01,2026-01-10,1674,1568,106,-4,True,2026-01-10T00:00:00
GR-0000199,PO-2025-00142,POL-0000236,SUP-0096,MAT-00251,WH-MX-RAW-01,FAC-MX-01,2026-02-06,1360,1300,60,-3,True,2026-02-06T00:00:00
GR-0000200,PO-2025-00142,POL-0000237,SUP-0096,MAT-00932,WH-MX-RAW-01,FAC-MX-01,2026-02-12,1552,1432,120,3,True,2026-02-12T00:00:00
GR-0000201,PO-2025-00142,POL-0000238,SUP-0096,MAT-00254,WH-MX-RAW-01,FAC-MX-01,2026-02-09,263,237,26,0,True,2026-02-09T00:00:00
GR-0000202,PO-2025-00143,POL-0000239,SUP-0094,MAT-00407,WH-EU-RAW-01,FAC-EU-01,2025-07-12,93,93,0,-1,False,2025-07-12T00:00:00
GR-0000203,PO-2025-00144,POL-0000240,SUP-0065,MAT-00830,WH-APAC-RAW-01,FAC-APAC-01,2025-12-11,1161,1081,80,0,True,2025-12-11T00:00:00
GR-0000204,PO-2025-00145,POL-0000241,SUP-0041,MAT-00158,WH-US-RAW-01,FAC-US-01,2025-11-05,639,572,67,7,True,2025-11-05T00:00:00
GR-0000205,PO-2025-00146,POL-0000242,SUP-0003,MAT-00946,WH-MX-RAW-01,FAC-MX-01,2025-07-10,428,388,40,4,True,2025-07-10T00:00:00
GR-0000206,PO-2025-00147,POL-0000243,SUP-0051,MAT-00061,WH-US-RAW-01,FAC-US-01,2025-10-20,1511,1451,60,0,True,2025-10-20T00:00:00
GR-0000207,PO-2025-00148,POL-0000244,SUP-0095,MAT-01073,WH-US-RAW-01,FAC-US-01,2025-05-08,354,341,13,-1,True,2025-05-08T00:00:00
GR-0000208,PO-2025-00149,POL-0000245,SUP-0111,MAT-01019,WH-APAC-RAW-01,FAC-APAC-01,2025-04-11,2420,2227,193,-4,True,2025-04-11T00:00:00
GR-0000209,PO-2025-00149,POL-0000246,SUP-0111,MAT-00851,WH-APAC-RAW-01,FAC-APAC-01,2025-04-23,233,213,20,8,True,2025-04-23T00:00:00
GR-0000210,PO-2025-00150,POL-0000247,SUP-0089,MAT-00438,WH-MX-RAW-01,FAC-MX-01,2025-06-26,4543,4117,426,-4,True,2025-06-26T00:00:00
GR-0000211,PO-2025-00152,POL-0000251,SUP-0090,MAT-00474,WH-MX-RAW-01,FAC-MX-01,2025-12-24,155,149,6,4,True,2025-12-24T00:00:00
GR-0000212,PO-2025-00154,POL-0000255,SUP-0103,MAT-00492,WH-MX-RAW-01,FAC-MX-01,2025-12-07,136,109,27,6,True,2025-12-07T00:00:00
GR-0000213,PO-2025-00155,POL-0000256,SUP-0040,MAT-00075,WH-APAC-RAW-01,FAC-APAC-01,2025-09-28,199,179,20,2,True,2025-09-28T00:00:00
GR-0000214,PO-2025-00156,POL-0000257,SUP-0052,MAT-00752,WH-US-RAW-01,FAC-US-01,2025-12-03,271,265,6,-5,True,2025-12-03T00:00:00
GR-0000215,PO-2025-00156,POL-0000258,SUP-0052,MAT-00095,WH-US-RAW-01,FAC-US-01,2025-12-08,153,147,6,0,True,2025-12-08T00:00:00
GR-0000216,PO-2025-00156,POL-0000259,SUP-0052,MAT-00197,WH-US-RAW-01,FAC-US-01,2025-12-10,146,133,13,2,True,2025-12-10T00:00:00
GR-0000217,PO-2025-00157,POL-0000260,SUP-0115,MAT-00264,WH-MX-RAW-01,FAC-MX-01,2025-11-12,208,162,46,-1,True,2025-11-12T00:00:00
GR-0000218,PO-2025-00157,POL-0000261,SUP-0115,MAT-00114,WH-MX-RAW-01,FAC-MX-01,2025-11-21,77,49,28,8,True,2025-11-21T00:00:00
GR-0000219,PO-2025-00157,POL-0000262,SUP-0115,MAT-00417,WH-MX-RAW-01,FAC-MX-01,2025-11-10,244,217,27,-3,True,2025-11-10T00:00:00
GR-0000220,PO-2025-00158,POL-0000263,SUP-0099,MAT-00815,WH-US-RAW-01,FAC-US-01,2025-05-31,1290,1277,13,-1,True,2025-05-31T00:00:00
GR-0000221,PO-2025-00158,POL-0000264,SUP-0099,MAT-00436,WH-US-RAW-01,FAC-US-01,2025-05-29,69,69,0,-3,False,2025-05-29T00:00:00
GR-0000222,PO-2025-00159,POL-0000265,SUP-0066,MAT-00360,WH-EU-RAW-01,FAC-EU-01,2026-01-06,226,206,20,-3,True,2026-01-06T00:00:00
GR-0000223,PO-2025-00160,POL-0000266,SUP-0050,MAT-01043,WH-EU-RAW-01,FAC-EU-01,2025-08-26,438,398,40,2,True,2025-08-26T00:00:00
GR-0000224,PO-2025-00162,POL-0000270,SUP-0083,MAT-00011,WH-MX-RAW-01,FAC-MX-01,2026-01-20,2225,2119,106,0,True,2026-01-20T00:00:00
GR-0000225,PO-2025-00163,POL-0000271,SUP-0107,MAT-01127,WH-EU-RAW-01,FAC-EU-01,2025-07-15,624,544,80,6,True,2025-07-15T00:00:00
GR-0000226,PO-2025-00164,POL-0000272,SUP-0096,MAT-00255,WH-US-RAW-01,FAC-US-01,2025-05-01,1448,1368,80,-2,True,2025-05-01T00:00:00
GR-0000227,PO-2025-00165,POL-0000273,SUP-0036,MAT-00098,WH-APAC-RAW-01,FAC-APAC-01,2026-02-10,172,172,0,2,False,2026-02-10T00:00:00
GR-0000228,PO-2025-00166,POL-0000274,SUP-0082,MAT-00033,WH-MX-RAW-01,FAC-MX-01,2025-12-30,4024,3397,627,0,True,2025-12-30T00:00:00
GR-0000229,PO-2025-00167,POL-0000275,SUP-0055,MAT-01174,WH-MX-RAW-01,FAC-MX-01,2025-05-07,432,432,0,0,False,2025-05-07T00:00:00
GR-0000230,PO-2025-00167,POL-0000276,SUP-0055,MAT-00935,WH-MX-RAW-01,FAC-MX-01,2025-05-04,67,67,0,-3,False,2025-05-04T00:00:00
GR-0000231,PO-2025-00169,POL-0000278,SUP-0041,MAT-00787,WH-EU-RAW-01,FAC-EU-01,2025-05-05,97,84,13,0,True,2025-05-05T00:00:00
GR-0000232,PO-2025-00172,POL-0000283,SUP-0067,MAT-01143,WH-MX-RAW-01,FAC-MX-01,2025-08-24,202,176,26,2,True,2025-08-24T00:00:00
GR-0000233,PO-2025-00173,POL-0000284,SUP-0068,MAT-00063,WH-MX-RAW-01,FAC-MX-01,2025-07-04,1193,1167,26,-1,True,2025-07-04T00:00:00
GR-0000234,PO-2025-00174,POL-0000285,SUP-0119,MAT-00468,WH-EU-RAW-01,FAC-EU-01,2025-07-09,611,585,26,2,True,2025-07-09T00:00:00
GR-0000235,PO-2025-00174,POL-0000286,SUP-0119,MAT-00500,WH-EU-RAW-01,FAC-EU-01,2025-07-09,229,209,20,2,True,2025-07-09T00:00:00
GR-0000236,PO-2025-00175,POL-0000287,SUP-0027,MAT-01066,WH-EU-RAW-01,FAC-EU-01,2025-09-21,1078,985,93,0,True,2025-09-21T00:00:00
GR-0000237,PO-2025-00175,POL-0000288,SUP-0027,MAT-00706,WH-EU-RAW-01,FAC-EU-01,2025-09-23,121,108,13,2,True,2025-09-23T00:00:00
GR-0000238,PO-2025-00175,POL-0000289,SUP-0027,MAT-00242,WH-EU-RAW-01,FAC-EU-01,2025-09-20,123,117,6,-1,True,2025-09-20T00:00:00
GR-0000239,PO-2025-00175,POL-0000290,SUP-0027,MAT-01160,WH-EU-RAW-01,FAC-EU-01,2025-09-23,86,79,7,2,True,2025-09-23T00:00:00
GR-0000240,PO-2025-00176,POL-0000291,SUP-0091,MAT-00700,WH-US-RAW-01,FAC-US-01,2025-06-03,794,768,26,-1,True,2025-06-03T00:00:00
GR-0000241,PO-2025-00176,POL-0000292,SUP-0091,MAT-00301,WH-US-RAW-01,FAC-US-01,2025-06-05,68,68,0,1,False,2025-06-05T00:00:00
GR-0000242,PO-2025-00177,POL-0000293,SUP-0119,MAT-00545,WH-US-RAW-01,FAC-US-01,2026-02-07,1760,1554,206,1,True,2026-02-07T00:00:00
GR-0000243,PO-2025-00178,POL-0000294,SUP-0065,MAT-00444,WH-US-RAW-01,FAC-US-01,2025-05-27,2161,1915,246,0,True,2025-05-27T00:00:00
GR-0000244,PO-2025-00179,POL-0000295,SUP-0019,MAT-00299,WH-EU-RAW-01,FAC-EU-01,2025-12-02,1000,914,86,2,True,2025-12-02T00:00:00
GR-0000245,PO-2025-00179,POL-0000296,SUP-0019,MAT-00516,WH-EU-RAW-01,FAC-EU-01,2025-11-30,1093,1000,93,0,True,2025-11-30T00:00:00
GR-0000246,PO-2025-00179,POL-0000297,SUP-0019,MAT-00547,WH-EU-RAW-01,FAC-EU-01,2025-11-28,64,64,0,-2,False,2025-11-28T00:00:00
GR-0000247,PO-2025-00179,POL-0000298,SUP-0019,MAT-00306,WH-EU-RAW-01,FAC-EU-01,2025-11-30,98,84,14,0,True,2025-11-30T00:00:00
GR-0000248,PO-2025-00181,POL-0000302,SUP-0022,MAT-01053,WH-MX-RAW-01,FAC-MX-01,2026-02-27,124,124,0,-1,False,2026-02-27T00:00:00
GR-0000249,PO-2025-00182,POL-0000303,SUP-0025,MAT-00240,WH-MX-RAW-01,FAC-MX-01,2025-12-20,212,199,13,0,True,2025-12-20T00:00:00
GR-0000250,PO-2025-00182,POL-0000304,SUP-0025,MAT-00686,WH-MX-RAW-01,FAC-MX-01,2025-12-19,214,208,6,-1,True,2025-12-19T00:00:00
GR-0000251,PO-2025-00183,POL-0000305,SUP-0103,MAT-00053,WH-US-RAW-01,FAC-US-01,2025-10-15,179,145,34,1,True,2025-10-15T00:00:00
GR-0000252,PO-2025-00184,POL-0000306,SUP-0114,MAT-00165,WH-APAC-RAW-01,FAC-APAC-01,2025-12-28,70,56,14,-2,True,2025-12-28T00:00:00
GR-0000253,PO-2025-00185,POL-0000307,SUP-0011,MAT-00363,WH-EU-RAW-01,FAC-EU-01,2025-12-11,1201,1141,60,-1,True,2025-12-11T00:00:00
GR-0000254,PO-2025-00185,POL-0000308,SUP-0011,MAT-00755,WH-EU-RAW-01,FAC-EU-01,2025-12-12,188,155,33,0,True,2025-12-12T00:00:00
GR-0000255,PO-2025-00186,POL-0000309,SUP-0065,MAT-00574,WH-APAC-RAW-01,FAC-APAC-01,2025-11-12,169,156,13,-1,True,2025-11-12T00:00:00
GR-0000256,PO-2025-00187,POL-0000310,SUP-0078,MAT-00801,WH-EU-RAW-01,FAC-EU-01,2025-06-29,77,77,0,4,False,2025-06-29T00:00:00
GR-0000257,PO-2025-00188,POL-0000311,SUP-0016,MAT-00826,WH-MX-RAW-01,FAC-MX-01,2026-04-05,3221,2975,246,0,True,2026-04-05T00:00:00
GR-0000258,PO-2025-00189,POL-0000312,SUP-0112,MAT-00189,WH-MX-RAW-01,FAC-MX-01,2025-11-07,2463,2370,93,-3,True,2025-11-07T00:00:00
GR-0000259,PO-2025-00189,POL-0000313,SUP-0112,MAT-01158,WH-MX-RAW-01,FAC-MX-01,2025-11-08,189,189,0,-2,False,2025-11-08T00:00:00
GR-0000260,PO-2025-00189,POL-0000314,SUP-0112,MAT-00137,WH-MX-RAW-01,FAC-MX-01,2025-11-08,101,101,0,-2,False,2025-11-08T00:00:00
GR-0000261,PO-2025-00190,POL-0000315,SUP-0057,MAT-00540,WH-US-RAW-01,FAC-US-01,2025-08-04,1025,965,60,1,True,2025-08-04T00:00:00
GR-0000262,PO-2025-00190,POL-0000316,SUP-0057,MAT-00400,WH-US-RAW-01,FAC-US-01,2025-08-03,179,166,13,0,True,2025-08-03T00:00:00
GR-0000263,PO-2025-00191,POL-0000317,SUP-0116,MAT-00930,WH-EU-RAW-01,FAC-EU-01,2025-10-01,56,56,0,0,False,2025-10-01T00:00:00
GR-0000264,PO-2025-00191,POL-0000318,SUP-0116,MAT-00351,WH-EU-RAW-01,FAC-EU-01,2025-09-29,452,446,6,-2,True,2025-09-29T00:00:00
GR-0000265,PO-2025-00191,POL-0000319,SUP-0116,MAT-00822,WH-EU-RAW-01,FAC-EU-01,2025-09-30,35,32,3,-1,True,2025-09-30T00:00:00
GR-0000266,PO-2025-00191,POL-0000320,SUP-0116,MAT-01116,WH-EU-RAW-01,FAC-EU-01,2025-10-01,1177,1144,33,0,True,2025-10-01T00:00:00
GR-0000267,PO-2025-00192,POL-0000321,SUP-0117,MAT-00951,WH-US-RAW-01,FAC-US-01,2025-11-07,414,388,26,0,True,2025-11-07T00:00:00
GR-0000268,PO-2025-00192,POL-0000322,SUP-0117,MAT-00209,WH-US-RAW-01,FAC-US-01,2025-11-02,1314,1241,73,-5,True,2025-11-02T00:00:00
GR-0000269,PO-2025-00192,POL-0000323,SUP-0117,MAT-00335,WH-US-RAW-01,FAC-US-01,2025-11-10,25,23,2,3,True,2025-11-10T00:00:00
GR-0000270,PO-2025-00193,POL-0000324,SUP-0108,MAT-00231,WH-EU-RAW-01,FAC-EU-01,2026-03-12,3678,3338,340,0,True,2026-03-12T00:00:00
GR-0000271,PO-2025-00194,POL-0000325,SUP-0070,MAT-00272,WH-MX-RAW-01,FAC-MX-01,2026-03-13,62,44,18,1,True,2026-03-13T00:00:00
GR-0000272,PO-2025-00194,POL-0000326,SUP-0070,MAT-00390,WH-MX-RAW-01,FAC-MX-01,2026-03-14,936,723,213,2,True,2026-03-14T00:00:00
GR-0000273,PO-2025-00194,POL-0000327,SUP-0070,MAT-00153,WH-MX-RAW-01,FAC-MX-01,2026-03-16,195,162,33,4,True,2026-03-16T00:00:00
GR-0000274,PO-2025-00194,POL-0000328,SUP-0070,MAT-01117,WH-MX-RAW-01,FAC-MX-01,2026-03-15,93,65,28,3,True,2026-03-15T00:00:00
GR-0000275,PO-2025-00195,POL-0000329,SUP-0021,MAT-00542,WH-US-RAW-01,FAC-US-01,2026-02-23,390,370,20,0,True,2026-02-23T00:00:00
GR-0000276,PO-2025-00197,POL-0000331,SUP-0051,MAT-00109,WH-EU-RAW-01,FAC-EU-01,2025-11-08,70,63,7,0,True,2025-11-08T00:00:00
GR-0000277,PO-2025-00198,POL-0000332,SUP-0102,MAT-00964,WH-US-RAW-01,FAC-US-01,2025-11-23,299,279,20,-2,True,2025-11-23T00:00:00
GR-0000278,PO-2025-00198,POL-0000333,SUP-0102,MAT-01052,WH-US-RAW-01,FAC-US-01,2025-11-23,168,155,13,-2,True,2025-11-23T00:00:00
GR-0000279,PO-2025-00199,POL-0000334,SUP-0118,MAT-00383,WH-US-RAW-01,FAC-US-01,2025-03-31,4512,4012,500,2,True,2025-03-31T00:00:00
GR-0000280,PO-2025-00199,POL-0000335,SUP-0118,MAT-01099,WH-US-RAW-01,FAC-US-01,2025-03-24,4309,3863,446,-5,True,2025-03-24T00:00:00
GR-0000281,PO-2025-00200,POL-0000336,SUP-0117,MAT-00210,WH-EU-RAW-01,FAC-EU-01,2025-09-08,84,70,14,-2,True,2025-09-08T00:00:00
GR-0000282,PO-2025-00200,POL-0000337,SUP-0117,MAT-01119,WH-EU-RAW-01,FAC-EU-01,2025-09-15,2360,2240,120,5,True,2025-09-15T00:00:00
GR-0000283,PO-2025-00200,POL-0000338,SUP-0117,MAT-01007,WH-EU-RAW-01,FAC-EU-01,2025-09-12,936,890,46,2,True,2025-09-12T00:00:00
GR-0000284,PO-2025-00200,POL-0000339,SUP-0117,MAT-00897,WH-EU-RAW-01,FAC-EU-01,2025-09-07,52,47,5,-3,True,2025-09-07T00:00:00
GR-0000285,PO-2025-00201,POL-0000340,SUP-0050,MAT-00873,WH-EU-RAW-01,FAC-EU-01,2026-02-25,85,78,7,5,True,2026-02-25T00:00:00
GR-0000286,PO-2025-00201,POL-0000341,SUP-0050,MAT-00653,WH-EU-RAW-01,FAC-EU-01,2026-02-19,658,632,26,-1,True,2026-02-19T00:00:00
GR-0000287,PO-2025-00201,POL-0000342,SUP-0050,MAT-00694,WH-EU-RAW-01,FAC-EU-01,2026-02-20,95,89,6,0,True,2026-02-20T00:00:00
GR-0000288,PO-2025-00202,POL-0000343,SUP-0054,MAT-00921,WH-US-RAW-01,FAC-US-01,2025-07-19,181,168,13,6,True,2025-07-19T00:00:00
GR-0000289,PO-2025-00202,POL-0000344,SUP-0054,MAT-00878,WH-US-RAW-01,FAC-US-01,2025-07-14,652,619,33,1,True,2025-07-14T00:00:00
GR-0000290,PO-2025-00203,POL-0000345,SUP-0068,MAT-00244,WH-MX-RAW-01,FAC-MX-01,2025-12-12,237,237,0,-1,False,2025-12-12T00:00:00
GR-0000291,PO-2025-00204,POL-0000346,SUP-0098,MAT-00484,WH-MX-RAW-01,FAC-MX-01,2025-08-15,2029,1789,240,0,True,2025-08-15T00:00:00
GR-0000292,PO-2025-00205,POL-0000347,SUP-0107,MAT-00771,WH-EU-RAW-01,FAC-EU-01,2025-03-03,1709,1643,66,0,True,2025-03-03T00:00:00
GR-0000293,PO-2025-00206,POL-0000348,SUP-0078,MAT-00716,WH-APAC-RAW-01,FAC-APAC-01,2025-08-28,2246,2140,106,5,True,2025-08-28T00:00:00
GR-0000294,PO-2025-00208,POL-0000350,SUP-0089,MAT-00215,WH-APAC-RAW-01,FAC-APAC-01,2026-02-28,58,53,5,2,True,2026-02-28T00:00:00
GR-0000295,PO-2025-00208,POL-0000351,SUP-0089,MAT-00357,WH-APAC-RAW-01,FAC-APAC-01,2026-02-27,1291,1211,80,1,True,2026-02-27T00:00:00
GR-0000296,PO-2025-00210,POL-0000354,SUP-0103,MAT-01095,WH-APAC-RAW-01,FAC-APAC-01,2025-12-18,215,168,47,0,True,2025-12-18T00:00:00
GR-0000297,PO-2025-00210,POL-0000355,SUP-0103,MAT-01120,WH-APAC-RAW-01,FAC-APAC-01,2026-01-01,111,91,20,14,True,2026-01-01T00:00:00
GR-0000298,PO-2025-00211,POL-0000356,SUP-0114,MAT-00325,WH-EU-RAW-01,FAC-EU-01,2025-06-10,120,100,20,0,True,2025-06-10T00:00:00
GR-0000299,PO-2025-00211,POL-0000357,SUP-0114,MAT-00471,WH-EU-RAW-01,FAC-EU-01,2025-06-11,182,156,26,1,True,2025-06-11T00:00:00
GR-0000300,PO-2025-00212,POL-0000358,SUP-0030,MAT-01111,WH-MX-RAW-01,FAC-MX-01,2025-12-31,759,699,60,4,True,2025-12-31T00:00:00
GR-0000301,PO-2025-00213,POL-0000359,SUP-0012,MAT-00692,WH-US-RAW-01,FAC-US-01,2025-11-04,795,742,53,-2,True,2025-11-04T00:00:00
GR-0000302,PO-2025-00214,POL-0000360,SUP-0076,MAT-00938,WH-US-RAW-01,FAC-US-01,2026-04-03,194,174,20,0,True,2026-04-03T00:00:00
GR-0000303,PO-2025-00214,POL-0000361,SUP-0076,MAT-01115,WH-US-RAW-01,FAC-US-01,2026-04-03,1303,1156,147,0,True,2026-04-03T00:00:00
GR-0000304,PO-2025-00214,POL-0000362,SUP-0076,MAT-00800,WH-US-RAW-01,FAC-US-01,2026-03-24,727,654,73,-10,True,2026-03-24T00:00:00
GR-0000305,PO-2025-00215,POL-0000363,SUP-0097,MAT-01105,WH-EU-RAW-01,FAC-EU-01,2025-06-23,512,499,13,5,True,2025-06-23T00:00:00
GR-0000306,PO-2025-00216,POL-0000364,SUP-0105,MAT-00160,WH-US-RAW-01,FAC-US-01,2025-11-24,1268,1242,26,-3,True,2025-11-24T00:00:00
GR-0000307,PO-2025-00217,POL-0000365,SUP-0056,MAT-00308,WH-MX-RAW-01,FAC-MX-01,2025-07-18,1145,1018,127,6,True,2025-07-18T00:00:00
GR-0000308,PO-2025-00219,POL-0000367,SUP-0024,MAT-00652,WH-US-RAW-01,FAC-US-01,2026-02-06,104,98,6,3,True,2026-02-06T00:00:00
GR-0000309,PO-2025-00219,POL-0000368,SUP-0024,MAT-00756,WH-US-RAW-01,FAC-US-01,2026-02-05,603,583,20,2,True,2026-02-05T00:00:00
GR-0000310,PO-2025-00220,POL-0000369,SUP-0079,MAT-00552,WH-US-RAW-01,FAC-US-01,2025-11-27,1955,1769,186,-2,True,2025-11-27T00:00:00
GR-0000311,PO-2025-00221,POL-0000370,SUP-0065,MAT-00680,WH-MX-RAW-01,FAC-MX-01,2025-10-30,2118,1945,173,3,True,2025-10-30T00:00:00
