inspection_id,receipt_id,material_id,supplier_id,inspection_date,sample_size,defect_count,defect_ppm,defect_type_code,disposition,inspector_id
QC-0000215,GR-0000215,MAT-00095,SUP-0052,2025-12-08,22,1,45454,DEF_PACKAGING,REJECTED,INSP-103
QC-0000216,GR-0000216,MAT-00197,SUP-0052,2025-12-10,21,2,95238,DEF_METALLURGY,REJECTED,INSP-104
QC-0000217,GR-0000217,MAT-00264,SUP-0115,2025-11-12,31,7,225806,DEF_DIMENSIONAL,REJECTED,INSP-114
QC-0000218,GR-0000218,MAT-00114,SUP-0115,2025-11-21,11,4,363636,DEF_PACKAGING,REJECTED,INSP-117
QC-0000219,GR-0000219,MAT-00417,SUP-0115,2025-11-10,36,4,111111,DEF_CONTAMINATION,REJECTED,INSP-109
QC-0000220,GR-0000220,MAT-00815,SUP-0099,2025-05-31,193,2,10362,DEF_ELECTRICAL,CONCESSION,INSP-114
QC-0000221,GR-0000221,MAT-00436,SUP-0099,2025-05-29,10,0,0,,ACCEPTED,INSP-107
QC-0000222,GR-0000222,MAT-00360,SUP-0066,2026-01-06,33,3,90909,DEF_DIMENSIONAL,REJECTED,INSP-123
QC-0000223,GR-0000223,MAT-01043,SUP-0050,2025-08-26,65,6,92307,DEF_METALLURGY,REJECTED,INSP-103
QC-0000224,GR-0000224,MAT-00011,SUP-0083,2026-01-20,333,16,48048,DEF_PACKAGING,REJECTED,INSP-104
QC-0000225,GR-0000225,MAT-01127,SUP-0107,2025-07-15,93,12,129032,DEF_DIMENSIONAL,REJECTED,INSP-116
QC-0000226,GR-0000226,MAT-00255,SUP-0096,2025-05-01,217,12,55299,DEF_ELECTRICAL,REJECTED,INSP-111
QC-0000227,GR-0000227,MAT-00098,SUP-0036,2026-02-10,25,0,0,,ACCEPTED,INSP-123
QC-0000228,GR-0000228,MAT-00033,SUP-0082,2025-12-30,603,94,155887,DEF_PACKAGING,REJECTED,INSP-106
QC-0000229,GR-0000229,MAT-01174,SUP-0055,2025-05-07,64,0,0,,ACCEPTED,INSP-101
QC-0000230,GR-0000230,MAT-00935,SUP-0055,2025-05-04,10,0,0,,ACCEPTED,INSP-114
QC-0000231,GR-0000231,MAT-00787,SUP-0041,2025-05-05,14,2,142857,DEF_PACKAGING,REJECTED,INSP-101
QC-0000232,GR-0000232,MAT-01143,SUP-0067,2025-08-24,30,4,133333,DEF_METALLURGY,REJECTED,INSP-109
QC-0000233,GR-0000233,MAT-00063,SUP-0068,2025-07-04,178,4,22471,DEF_ELECTRICAL,CONCESSION,INSP-106
QC-0000234,GR-0000234,MAT-00468,SUP-0119,2025-07-09,91,4,43956,DEF_SURFACE,REJECTED,INSP-109
QC-0000235,GR-0000235,MAT-00500,SUP-0119,2025-07-09,34,3,88235,DEF_CONTAMINATION,REJECTED,INSP-104
QC-0000236,GR-0000236,MAT-01066,SUP-0027,2025-09-21,161,14,86956,DEF_DIMENSIONAL,REJECTED,INSP-113
QC-0000237,GR-0000237,MAT-00706,SUP-0027,2025-09-23,18,2,111111,DEF_METALLURGY,REJECTED,INSP-110
QC-0000238,GR-0000238,MAT-00242,SUP-0027,2025-09-20,18,1,55555,DEF_CONTAMINATION,REJECTED,INSP-107
QC-0000239,GR-0000239,MAT-01160,SUP-0027,2025-09-23,12,1,83333,DEF_DIMENSIONAL,REJECTED,INSP-125
QC-0000240,GR-0000240,MAT-00700,SUP-0091,2025-06-03,119,4,33613,DEF_ELECTRICAL,CONCESSION,INSP-107
QC-0000241,GR-0000241,MAT-00301,SUP-0091,2025-06-05,10,0,0,,ACCEPTED,INSP-121
QC-0000242,GR-0000242,MAT-00545,SUP-0119,2026-02-07,264,31,117424,DEF_SURFACE,REJECTED,INSP-106
QC-0000243,GR-0000243,MAT-00444,SUP-0065,2025-05-27,324,37,114197,DEF_SURFACE,REJECTED,INSP-111
QC-0000244,GR-0000244,MAT-00299,SUP-0019,2025-12-02,150,13,86666,DEF_METALLURGY,REJECTED,INSP-112
QC-0000245,GR-0000245,MAT-00516,SUP-0019,2025-11-30,163,14,85889,DEF_DIMENSIONAL,REJECTED,INSP-108
QC-0000246,GR-0000246,MAT-00547,SUP-0019,2025-11-28,10,0,0,,ACCEPTED,INSP-103
QC-0000247,GR-0000247,MAT-00306,SUP-0019,2025-11-30,14,2,142857,DEF_CONTAMINATION,REJECTED,INSP-124
QC-0000248,GR-0000248,MAT-01053,SUP-0022,2026-02-27,18,0,0,,ACCEPTED,INSP-109
QC-0000249,GR-0000249,MAT-00240,SUP-0025,2025-12-20,31,2,64516,DEF_SURFACE,REJECTED,INSP-106
QC-0000250,GR-0000250,MAT-00686,SUP-0025,2025-12-19,32,1,31250,DEF_PACKAGING,CONCESSION,INSP-108
QC-0000251,GR-0000251,MAT-00053,SUP-0103,2025-10-15,26,5,192307,DEF_DIMENSIONAL,REJECTED,INSP-114
QC-0000252,GR-0000252,MAT-00165,SUP-0114,2025-12-28,10,2,200000,DEF_PACKAGING,REJECTED,INSP-117
QC-0000253,GR-0000253,MAT-00363,SUP-0011,2025-12-11,180,9,50000,DEF_METALLURGY,REJECTED,INSP-116
QC-0000254,GR-0000254,MAT-00755,SUP-0011,2025-12-12,28,5,178571,DEF_CONTAMINATION,REJECTED,INSP-116
QC-0000255,GR-0000255,MAT-00574,SUP-0065,2025-11-12,25,2,80000,DEF_DIMENSIONAL,REJECTED,INSP-110
QC-0000256,GR-0000256,MAT-00801,SUP-0078,2025-06-29,11,0,0,,ACCEPTED,INSP-119
QC-0000257,GR-0000257,MAT-00826,SUP-0016,2026-04-05,483,37,76604,DEF_DIMENSIONAL,REJECTED,INSP-117
QC-0000258,GR-0000258,MAT-00189,SUP-0112,2025-11-07,369,14,37940,DEF_METALLURGY,CONCESSION,INSP-109
QC-0000259,GR-0000259,MAT-01158,SUP-0112,2025-11-08,28,0,0,,ACCEPTED,INSP-104
QC-0000260,GR-0000260,MAT-00137,SUP-0112,2025-11-08,15,0,0,,ACCEPTED,INSP-124
QC-0000261,GR-0000261,MAT-00540,SUP-0057,2025-08-04,153,9,58823,DEF_ELECTRICAL,REJECTED,INSP-114
QC-0000262,GR-0000262,MAT-00400,SUP-0057,2025-08-03,26,2,76923,DEF_ELECTRICAL,REJECTED,INSP-112
QC-0000263,GR-0000263,MAT-00930,SUP-0116,2025-10-01,10,0,0,,ACCEPTED,INSP-120
QC-0000264,GR-0000264,MAT-00351,SUP-0116,2025-09-29,67,1,14925,DEF_SURFACE,CONCESSION,INSP-117
QC-0000265,GR-0000265,MAT-00822,SUP-0116,2025-09-30,10,1,100000,DEF_SURFACE,REJECTED,INSP-109
QC-0000266,GR-0000266,MAT-01116,SUP-0116,2025-10-01,176,5,28409,DEF_PACKAGING,CONCESSION,INSP-113
QC-0000267,GR-0000267,MAT-00951,SUP-0117,2025-11-07,62,4,64516,DEF_ELECTRICAL,REJECTED,INSP-123
QC-0000268,GR-0000268,MAT-00209,SUP-0117,2025-11-02,197,11,55837,DEF_ELECTRICAL,REJECTED,INSP-101
QC-0000269,GR-0000269,MAT-00335,SUP-0117,2025-11-10,10,1,100000,DEF_PACKAGING,REJECTED,INSP-120
QC-0000270,GR-0000270,MAT-00231,SUP-0108,2026-03-12,551,51,92558,DEF_ELECTRICAL,REJECTED,INSP-105
QC-0000271,GR-0000271,MAT-00272,SUP-0070,2026-03-13,10,3,300000,DEF_SURFACE,REJECTED,INSP-117
QC-0000272,GR-0000272,MAT-00390,SUP-0070,2026-03-14,140,32,228571,DEF_PACKAGING,REJECTED,INSP-108
QC-0000273,GR-0000273,MAT-00153,SUP-0070,2026-03-16,29,5,172413,DEF_PACKAGING,REJECTED,INSP-101
QC-0000274,GR-0000274,MAT-01117,SUP-0070,2026-03-15,13,4,307692,DEF_PACKAGING,REJECTED,INSP-116
QC-0000275,GR-0000275,MAT-00542,SUP-0021,2026-02-23,58,3,51724,DEF_METALLURGY,REJECTED,INSP-107
QC-0000276,GR-0000276,MAT-00109,SUP-0051,2025-11-08,10,1,100000,DEF_METALLURGY,REJECTED,INSP-107
QC-0000277,GR-0000277,MAT-00964,SUP-0102,2025-11-23,44,3,68181,DEF_SURFACE,REJECTED,INSP-102
QC-0000278,GR-0000278,MAT-01052,SUP-0102,2025-11-23,25,2,80000,DEF_ELECTRICAL,REJECTED,INSP-114
QC-0000279,GR-0000279,MAT-00383,SUP-0118,2025-03-31,676,75,110946,DEF_ELECTRICAL,REJECTED,INSP-115
QC-0000280,GR-0000280,MAT-01099,SUP-0118,2025-03-24,646,67,103715,DEF_SURFACE,REJECTED,INSP-122
QC-0000281,GR-0000281,MAT-00210,SUP-0117,2025-09-08,12,2,166666,DEF_CONTAMINATION,REJECTED,INSP-122
QC-0000282,GR-0000282,MAT-01119,SUP-0117,2025-09-15,354,18,50847,DEF_METALLURGY,REJECTED,INSP-102
QC-0000283,GR-0000283,MAT-01007,SUP-0117,2025-09-12,140,7,50000,DEF_DIMENSIONAL,REJECTED,INSP-119
QC-0000284,GR-0000284,MAT-00897,SUP-0117,2025-09-07,10,1,100000,DEF_METALLURGY,REJECTED,INSP-125
QC-0000285,GR-0000285,MAT-00873,SUP-0050,2026-02-25,12,1,83333,DEF_CONTAMINATION,REJECTED,INSP-122
QC-0000286,GR-0000286,MAT-00653,SUP-0050,2026-02-19,98,4,40816,DEF_DIMENSIONAL,REJECTED,INSP-123
QC-0000287,GR-0000287,MAT-00694,SUP-0050,2026-02-20,14,1,71428,DEF_ELECTRICAL,REJECTED,INSP-118
QC-0000288,GR-0000288,MAT-00921,SUP-0054,2025-07-19,27,2,74074,DEF_METALLURGY,REJECTED,INSP-103
QC-0000289,GR-0000289,MAT-00878,SUP-0054,2025-07-14,97,5,51546,DEF_ELECTRICAL,REJECTED,INSP-102
QC-0000290,GR-0000290,MAT-00244,SUP-0068,2025-12-12,35,0,0,,ACCEPTED,INSP-116
QC-0000291,GR-0000291,MAT-00484,SUP-0098,2025-08-15,304,36,118421,DEF_SURFACE,REJECTED,INSP-112
QC-0000292,GR-0000292,MAT-00771,SUP-0107,2025-03-03,256,10,39062,DEF_PACKAGING,CONCESSION,INSP-117
QC-0000293,GR-0000293,MAT-00716,SUP-0078,2025-08-28,336,16,47619,DEF_CONTAMINATION,REJECTED,INSP-110
QC-0000294,GR-0000294,MAT-00215,SUP-0089,2026-02-28,10,1,100000,DEF_SURFACE,REJECTED,INSP-117
QC-0000295,GR-0000295,MAT-00357,SUP-0089,2026-02-27,193,12,62176,DEF_CONTAMINATION,REJECTED,INSP-108
QC-0000296,GR-0000296,MAT-01095,SUP-0103,2025-12-18,32,7,218750,DEF_SURFACE,REJECTED,INSP-114
QC-0000297,GR-0000297,MAT-01120,SUP-0103,2026-01-01,16,3,187500,DEF_METALLURGY,REJECTED,INSP-101
QC-0000298,GR-0000298,MAT-00325,SUP-0114,2025-06-10,18,3,166666,DEF_SURFACE,REJECTED,INSP-108
QC-0000299,GR-0000299,MAT-00471,SUP-0114,2025-06-11,27,4,148148,DEF_METALLURGY,REJECTED,INSP-103
QC-0000300,GR-0000300,MAT-01111,SUP-0030,2025-12-31,113,9,79646,DEF_PACKAGING,REJECTED,INSP-122
QC-0000301,GR-0000301,MAT-00692,SUP-0012,2025-11-04,119,8,67226,DEF_DIMENSIONAL,REJECTED,INSP-104
QC-0000302,GR-0000302,MAT-00938,SUP-0076,2026-04-03,29,3,103448,DEF_SURFACE,REJECTED,INSP-118
QC-0000303,GR-0000303,MAT-01115,SUP-0076,2026-04-03,195,22,112820,DEF_SURFACE,REJECTED,INSP-101
QC-0000304,GR-0000304,MAT-00800,SUP-0076,2026-03-24,109,11,100917,DEF_ELECTRICAL,REJECTED,INSP-103
QC-0000305,GR-0000305,MAT-01105,SUP-0097,2025-06-23,76,2,26315,DEF_PACKAGING,CONCESSION,INSP-101
QC-0000306,GR-0000306,MAT-00160,SUP-0105,2025-11-24,190,4,21052,DEF_METALLURGY,CONCESSION,INSP-117
QC-0000307,GR-0000307,MAT-00308,SUP-0056,2025-07-18,171,19,111111,DEF_METALLURGY,REJECTED,INSP-119
QC-0000308,GR-0000308,MAT-00652,SUP-0024,2026-02-06,15,1,66666,DEF_DIMENSIONAL,REJECTED,INSP-123
QC-0000309,GR-0000309,MAT-00756,SUP-0024,2026-02-05,90,3,33333,DEF_SURFACE,CONCESSION,INSP-108
QC-0000310,GR-0000310,MAT-00552,SUP-0079,2025-11-27,293,28,95563,DEF_SURFACE,REJECTED,INSP-102
QC-0000311,GR-0000311,MAT-00680,SUP-0065,2025-10-30,317,26,82018,DEF_CONTAMINATION,REJECTED,INSP-119
QC-0000312,GR-0000312,MAT-01110,SUP-0089,2025-10-22,10,1,100000,DEF_METALLURGY,REJECTED,INSP-115
QC-0000313,GR-0000313,MAT-01073,SUP-0095,2025-11-13,36,1,27777,DEF_PACKAGING,CONCESSION,INSP-117
QC-0000314,GR-0000314,MAT-00603,SUP-0082,2026-04-18,23,3,130434,DEF_ELECTRICAL,REJECTED,INSP-107
QC-0000315,GR-0000315,MAT-00672,SUP-0090,2026-02-27,12,2,166666,DEF_METALLURGY,REJECTED,INSP-113
QC-0000316,GR-0000316,MAT-00704,SUP-0090,2026-03-05,38,2,52631,DEF_ELECTRICAL,REJECTED,INSP-111
QC-0000317,GR-0000317,MAT-01179,SUP-0090,2026-03-05,126,11,87301,DEF_PACKAGING,REJECTED,INSP-111
QC-0000318,GR-0000318,MAT-00454,SUP-0095,2025-09-19,372,12,32258,DEF_SURFACE,CONCESSION,INSP-116
QC-0000319,GR-0000319,MAT-00458,SUP-0095,2025-09-19,33,3,90909,DEF_SURFACE,REJECTED,INSP-101
QC-0000320,GR-0000320,MAT-01034,SUP-0043,2026-01-25,47,4,85106,DEF_ELECTRICAL,REJECTED,INSP-115
QC-0000321,GR-0000321,MAT-00589,SUP-0010,2025-09-05,13,2,153846,DEF_SURFACE,REJECTED,INSP-108
QC-0000322,GR-0000322,MAT-01050,SUP-0094,2026-03-02,248,0,0,,ACCEPTED,INSP-121
QC-0000323,GR-0000323,MAT-00408,SUP-0094,2026-03-03,46,0,0,,ACCEPTED,INSP-108
QC-0000324,GR-0000324,MAT-00684,SUP-0089,2025-04-20,368,37,100543,DEF_DIMENSIONAL,REJECTED,INSP-104
QC-0000325,GR-0000325,MAT-00808,SUP-0039,2026-04-14,172,17,98837,DEF_METALLURGY,REJECTED,INSP-117
QC-0000326,GR-0000326,MAT-00672,SUP-0090,2025-11-18,25,3,120000,DEF_DIMENSIONAL,REJECTED,INSP-119
QC-0000327,GR-0000327,MAT-00440,SUP-0111,2026-01-23,10,1,100000,DEF_DIMENSIONAL,REJECTED,INSP-104
QC-0000328,GR-0000328,MAT-00873,SUP-0111,2026-01-23,22,2,90909,DEF_SURFACE,REJECTED,INSP-102
QC-0000329,GR-0000329,MAT-00650,SUP-0111,2026-01-23,17,3,176470,DEF_METALLURGY,REJECTED,INSP-117
QC-0000330,GR-0000330,MAT-00545,SUP-0111,2026-01-29,382,36,94240,DEF_METALLURGY,REJECTED,INSP-110
QC-0000331,GR-0000331,MAT-00785,SUP-0092,2026-04-16,33,2,60606,DEF_CONTAMINATION,REJECTED,INSP-114
QC-0000332,GR-0000332,MAT-00979,SUP-0092,2026-04-09,153,9,58823,DEF_CONTAMINATION,REJECTED,INSP-102
QC-0000333,GR-0000333,MAT-00740,SUP-0078,2026-01-06,165,12,72727,DEF_METALLURGY,REJECTED,INSP-109
QC-0000334,GR-0000334,MAT-00714,SUP-0065,2026-01-11,24,2,83333,DEF_SURFACE,REJECTED,INSP-121
QC-0000335,GR-0000335,MAT-00877,SUP-0065,2026-01-09,10,1,100000,DEF_SURFACE,REJECTED,INSP-125
QC-0000336,GR-0000336,MAT-00665,SUP-0065,2026-01-13,16,3,187500,DEF_METALLURGY,REJECTED,INSP-112
QC-0000337,GR-0000337,MAT-01196,SUP-0019,2025-05-16,693,57,82251,DEF_SURFACE,REJECTED,INSP-111
QC-0000338,GR-0000338,MAT-00284,SUP-0033,2025-11-27,171,16,93567,DEF_ELECTRICAL,REJECTED,INSP-114
QC-0000339,GR-0000339,MAT-00573,SUP-0033,2025-12-05,237,23,97046,DEF_SURFACE,REJECTED,INSP-105
QC-0000340,GR-0000340,MAT-00696,SUP-0033,2025-12-04,589,41,69609,DEF_METALLURGY,REJECTED,INSP-110
QC-0000341,GR-0000341,MAT-00865,SUP-0033,2025-12-04,728,73,100274,DEF_CONTAMINATION,REJECTED,INSP-113
QC-0000342,GR-0000342,MAT-00650,SUP-0094,2025-06-30,44,0,0,,ACCEPTED,INSP-110
QC-0000343,GR-0000343,MAT-00013,SUP-0057,2025-11-27,133,7,52631,DEF_PACKAGING,REJECTED,INSP-101
QC-0000344,GR-0000344,MAT-00476,SUP-0082,2026-03-07,169,37,218934,DEF_DIMENSIONAL,REJECTED,INSP-121
QC-0000345,GR-0000345,MAT-00238,SUP-0082,2026-03-05,629,112,178060,DEF_DIMENSIONAL,REJECTED,INSP-120
QC-0000346,GR-0000346,MAT-00650,SUP-0082,2026-03-03,19,4,210526,DEF_PACKAGING,REJECTED,INSP-104
QC-0000347,GR-0000347,MAT-00012,SUP-0065,2025-05-01,52,5,96153,DEF_ELECTRICAL,REJECTED,INSP-104
QC-0000348,GR-0000348,MAT-00872,SUP-0098,2025-05-29,115,14,121739,DEF_ELECTRICAL,REJECTED,INSP-120
QC-0000349,GR-0000349,MAT-00785,SUP-0092,2026-02-04,28,1,35714,DEF_ELECTRICAL,CONCESSION,INSP-102
QC-0000350,GR-0000350,MAT-00455,SUP-0092,2026-02-02,10,0,0,,ACCEPTED,INSP-120
QC-0000351,GR-0000351,MAT-00904,SUP-0092,2026-02-01,145,17,117241,DEF_ELECTRICAL,REJECTED,INSP-114
QC-0000352,GR-0000352,MAT-00600,SUP-0092,2026-02-01,20,0,0,,ACCEPTED,INSP-119
QC-0000353,GR-0000353,MAT-00307,SUP-0097,2025-05-31,296,22,74324,DEF_METALLURGY,REJECTED,INSP-109
QC-0000354,GR-0000354,MAT-00344,SUP-0068,2025-05-19,232,5,21551,DEF_ELECTRICAL,CONCESSION,INSP-113
QC-0000355,GR-0000355,MAT-00355,SUP-0068,2025-05-19,28,0,0,,ACCEPTED,INSP-119
QC-0000356,GR-0000356,MAT-00217,SUP-0068,2025-05-18,14,0,0,,ACCEPTED,INSP-115
QC-0000357,GR-0000357,MAT-00390,SUP-0068,2025-05-18,325,5,15384,DEF_CONTAMINATION,CONCESSION,INSP-125
QC-0000358,GR-0000358,MAT-00259,SUP-0005,2025-03-13,400,43,107500,DEF_DIMENSIONAL,REJECTED,INSP-102
QC-0000359,GR-0000359,MAT-00190,SUP-0005,2025-03-09,185,24,129729,DEF_METALLURGY,REJECTED,INSP-111
QC-0000360,GR-0000360,MAT-00418,SUP-0039,2026-02-16,10,1,100000,DEF_PACKAGING,REJECTED,INSP-101
QC-0000361,GR-0000361,MAT-01063,SUP-0066,2025-10-13,18,4,222222,DEF_DIMENSIONAL,REJECTED,INSP-121
QC-0000362,GR-0000362,MAT-00951,SUP-0117,2025-09-28,134,8,59701,DEF_CONTAMINATION,REJECTED,INSP-106
QC-0000363,GR-0000363,MAT-00991,SUP-0106,2025-10-23,10,2,200000,DEF_ELECTRICAL,REJECTED,INSP-106
QC-0000364,GR-0000364,MAT-00292,SUP-0106,2025-10-25,192,13,67708,DEF_DIMENSIONAL,REJECTED,INSP-115
QC-0000365,GR-0000365,MAT-01047,SUP-0033,2026-02-15,29,2,68965,DEF_SURFACE,REJECTED,INSP-102
QC-0000366,GR-0000366,MAT-00804,SUP-0033,2026-02-15,10,1,100000,DEF_SURFACE,REJECTED,INSP-109
QC-0000367,GR-0000367,MAT-00373,SUP-0073,2026-01-16,424,49,115566,DEF_DIMENSIONAL,REJECTED,INSP-117
QC-0000368,GR-0000368,MAT-00441,SUP-0102,2025-08-05,705,27,38297,DEF_ELECTRICAL,CONCESSION,INSP-103
QC-0000369,GR-0000369,MAT-01194,SUP-0102,2025-08-05,72,5,69444,DEF_PACKAGING,REJECTED,INSP-121
QC-0000370,GR-0000370,MAT-00060,SUP-0063,2025-08-05,490,43,87755,DEF_CONTAMINATION,REJECTED,INSP-124
QC-0000371,GR-0000371,MAT-00439,SUP-0063,2025-08-06,29,5,172413,DEF_SURFACE,REJECTED,INSP-110
QC-0000372,GR-0000372,MAT-00351,SUP-0077,2025-06-17,125,7,56000,DEF_METALLURGY,REJECTED,INSP-108
QC-0000373,GR-0000373,MAT-00621,SUP-0077,2025-06-16,145,13,89655,DEF_SURFACE,REJECTED,INSP-107
QC-0000374,GR-0000374,MAT-01128,SUP-0086,2026-01-02,10,0,0,,ACCEPTED,INSP-108
QC-0000375,GR-0000375,MAT-00501,SUP-0090,2026-02-19,40,1,25000,DEF_DIMENSIONAL,CONCESSION,INSP-121
QC-0000376,GR-0000376,MAT-01002,SUP-0027,2025-09-16,80,6,75000,DEF_METALLURGY,REJECTED,INSP-103
QC-0000377,GR-0000377,MAT-00041,SUP-0027,2025-09-13,49,9,183673,DEF_CONTAMINATION,REJECTED,INSP-109
QC-0000378,GR-0000378,MAT-00535,SUP-0027,2025-09-14,167,13,77844,DEF_PACKAGING,REJECTED,INSP-119
QC-0000379,GR-0000379,MAT-01183,SUP-0049,2025-03-20,644,34,52795,DEF_METALLURGY,REJECTED,INSP-122
QC-0000380,GR-0000380,MAT-01193,SUP-0083,2025-05-31,47,6,127659,DEF_SURFACE,REJECTED,INSP-111
QC-0000381,GR-0000381,MAT-00231,SUP-0108,2025-09-19,232,20,86206,DEF_SURFACE,REJECTED,INSP-111
QC-0000382,GR-0000382,MAT-01144,SUP-0108,2025-09-24,358,43,120111,DEF_METALLURGY,REJECTED,INSP-120
QC-0000383,GR-0000383,MAT-01063,SUP-0108,2025-09-22,14,2,142857,DEF_DIMENSIONAL,REJECTED,INSP-111
QC-0000384,GR-0000384,MAT-00306,SUP-0047,2026-02-07,29,0,0,,ACCEPTED,INSP-110
QC-0000385,GR-0000385,MAT-00112,SUP-0077,2026-01-09,60,4,66666,DEF_DIMENSIONAL,REJECTED,INSP-110
QC-0000386,GR-0000386,MAT-01002,SUP-0027,2025-11-02,148,14,94594,DEF_CONTAMINATION,REJECTED,INSP-105
QC-0000387,GR-0000387,MAT-00763,SUP-0049,2025-08-03,352,16,45454,DEF_SURFACE,REJECTED,INSP-101
QC-0000388,GR-0000388,MAT-00083,SUP-0086,2025-06-10,70,0,0,,ACCEPTED,INSP-117
QC-0000389,GR-0000389,MAT-00168,SUP-0029,2026-01-07,33,1,30303,DEF_CONTAMINATION,CONCESSION,INSP-124
QC-0000390,GR-0000390,MAT-00431,SUP-0096,2026-02-15,228,17,74561,DEF_METALLURGY,REJECTED,INSP-104
QC-0000391,GR-0000391,MAT-00714,SUP-0096,2026-02-09,27,2,74074,DEF_ELECTRICAL,REJECTED,INSP-110
QC-0000392,GR-0000392,MAT-00190,SUP-0078,2026-01-14,590,36,61016,DEF_ELECTRICAL,REJECTED,INSP-124
QC-0000393,GR-0000393,MAT-00395,SUP-0078,2026-01-09,91,4,43956,DEF_METALLURGY,REJECTED,INSP-102
QC-0000394,GR-0000394,MAT-01024,SUP-0032,2025-04-30,24,3,125000,DEF_METALLURGY,REJECTED,INSP-113
QC-0000395,GR-0000395,MAT-00943,SUP-0043,2026-03-10,54,4,74074,DEF_SURFACE,REJECTED,INSP-125
QC-0000396,GR-0000396,MAT-00183,SUP-0034,2025-09-21,697,37,53084,DEF_METALLURGY,REJECTED,INSP-116
QC-0000397,GR-0000397,MAT-01084,SUP-0112,2025-12-22,29,1,34482,DEF_DIMENSIONAL,CONCESSION,INSP-104
QC-0000398,GR-0000398,MAT-00076,SUP-0112,2025-12-21,16,0,0,,ACCEPTED,INSP-112
QC-0000399,GR-0000399,MAT-00395,SUP-0071,2026-01-12,273,18,65934,DEF_PACKAGING,REJECTED,INSP-118
QC-0000400,GR-0000400,MAT-00933,SUP-0004,2026-02-13,206,24,116504,DEF_PACKAGING,REJECTED,INSP-111
QC-0000401,GR-0000401,MAT-00185,SUP-0004,2026-02-22,160,21,131250,DEF_ELECTRICAL,REJECTED,INSP-109
QC-0000402,GR-0000402,MAT-01144,SUP-0048,2026-03-13,247,18,72874,DEF_METALLURGY,REJECTED,INSP-111
QC-0000403,GR-0000403,MAT-00669,SUP-0048,2026-03-11,739,27,36535,DEF_METALLURGY,CONCESSION,INSP-121
QC-0000404,GR-0000404,MAT-00308,SUP-0048,2026-03-14,126,11,87301,DEF_PACKAGING,REJECTED,INSP-113
QC-0000405,GR-0000405,MAT-00770,SUP-0048,2026-01-23,285,17,59649,DEF_CONTAMINATION,REJECTED,INSP-102
QC-0000406,GR-0000406,MAT-00752,SUP-0048,2026-01-23,74,7,94594,DEF_ELECTRICAL,REJECTED,INSP-116
QC-0000407,GR-0000407,MAT-00717,SUP-0039,2025-07-04,10,1,100000,DEF_PACKAGING,REJECTED,INSP-102
QC-0000408,GR-0000408,MAT-00440,SUP-0039,2025-07-02,14,1,71428,DEF_ELECTRICAL,REJECTED,INSP-113
QC-0000409,GR-0000409,MAT-01166,SUP-0019,2025-09-26,643,62,96423,DEF_ELECTRICAL,REJECTED,INSP-102
QC-0000410,GR-0000410,MAT-00200,SUP-0019,2025-09-28,287,24,83623,DEF_PACKAGING,REJECTED,INSP-108
QC-0000411,GR-0000411,MAT-00930,SUP-0116,2026-04-12,10,0,0,,ACCEPTED,INSP-101
QC-0000412,GR-0000412,MAT-00669,SUP-0038,2025-08-23,277,16,57761,DEF_ELECTRICAL,REJECTED,INSP-112
QC-0000413,GR-0000413,MAT-00056,SUP-0038,2025-08-21,152,5,32894,DEF_CONTAMINATION,CONCESSION,INSP-122
QC-0000414,GR-0000414,MAT-00154,SUP-0038,2025-08-19,633,33,52132,DEF_SURFACE,REJECTED,INSP-119
QC-0000415,GR-0000415,MAT-01014,SUP-0055,2025-10-26,415,12,28915,DEF_SURFACE,CONCESSION,INSP-121
QC-0000416,GR-0000416,MAT-00175,SUP-0055,2025-11-02,408,13,31862,DEF_PACKAGING,CONCESSION,INSP-108
QC-0000417,GR-0000417,MAT-00046,SUP-0089,2025-11-06,46,0,0,,ACCEPTED,INSP-108
QC-0000418,GR-0000418,MAT-00220,SUP-0089,2025-11-08,355,38,107042,DEF_SURFACE,REJECTED,INSP-104
QC-0000419,GR-0000419,MAT-00535,SUP-0089,2025-11-05,180,17,94444,DEF_ELECTRICAL,REJECTED,INSP-112
QC-0000420,GR-0000420,MAT-00325,SUP-0114,2025-12-31,10,1,100000,DEF_PACKAGING,REJECTED,INSP-117
QC-0000421,GR-0000421,MAT-00121,SUP-0114,2025-12-23,48,5,104166,DEF_METALLURGY,REJECTED,INSP-110
QC-0000422,GR-0000422,MAT-00744,SUP-0114,2026-01-01,17,1,58823,DEF_CONTAMINATION,REJECTED,INSP-112
QC-0000423,GR-0000423,MAT-00632,SUP-0055,2025-08-24,18,0,0,,ACCEPTED,INSP-110
QC-0000424,GR-0000424,MAT-00762,SUP-0055,2025-08-26,10,0,0,,ACCEPTED,INSP-107
QC-0000425,GR-0000425,MAT-00354,SUP-0100,2025-06-13,262,9,34351,DEF_CONTAMINATION,CONCESSION,INSP-107
QC-0000426,GR-0000426,MAT-00515,SUP-0012,2025-08-02,92,14,152173,DEF_DIMENSIONAL,REJECTED,INSP-114
QC-0000427,GR-0000427,MAT-00243,SUP-0021,2026-04-08,29,5,172413,DEF_DIMENSIONAL,REJECTED,INSP-112
QC-0000428,GR-0000428,MAT-00845,SUP-0021,2026-04-07,120,10,83333,DEF_CONTAMINATION,REJECTED,INSP-115
QC-0000429,GR-0000429,MAT-00206,SUP-0021,2026-04-07,20,3,150000,DEF_METALLURGY,REJECTED,INSP-119
