po_id,po_number,supplier_id,factory_id,warehouse_id,order_date,promised_delivery_date,status,total_amount,currency,created_at
PO-2025-00164,PO-000164,SUP-0096,FAC-US-01,WH-US-RAW-01,2025-04-19,2025-05-03,DELIVERED,8755.68,USD,2025-04-19T00:00:00
PO-2025-00165,PO-000165,SUP-0036,FAC-APAC-01,WH-APAC-RAW-01,2026-01-30,2026-02-08,DELIVERED,6381.2,USD,2026-01-30T00:00:00
PO-2025-00166,PO-000166,SUP-0082,FAC-MX-01,WH-MX-RAW-01,2025-10-25,2025-12-30,DELIVERED,98105.12,USD,2025-10-25T00:00:00
PO-2025-00167,PO-000167,SUP-0055,FAC-MX-01,WH-MX-RAW-01,2025-04-16,2025-05-07,OVERDUE,13234.71,USD,2025-04-16T00:00:00
PO-2025-00168,PO-000168,SUP-0011,FAC-APAC-01,WH-APAC-RAW-01,2026-06-06,2026-06-28,PENDING,84736.96,USD,2026-06-06T00:00:00
PO-2025-00169,PO-000169,SUP-0041,FAC-EU-01,WH-EU-RAW-01,2025-04-16,2025-05-05,DELIVERED,7301.88,USD,2025-04-16T00:00:00
PO-2025-00170,PO-000170,SUP-0095,FAC-APAC-01,WH-APAC-RAW-01,2026-01-02,2026-01-16,CANCELLED,100377.7,USD,2026-01-02T00:00:00
PO-2025-00171,PO-000171,SUP-0059,FAC-MX-01,WH-MX-RAW-01,2026-05-19,2026-07-16,PENDING,155651.51,USD,2026-05-19T00:00:00
PO-2025-00172,PO-000172,SUP-0067,FAC-MX-01,WH-MX-RAW-01,2025-08-03,2025-08-22,DELIVERED,4823.76,USD,2025-08-03T00:00:00
PO-2025-00173,PO-000173,SUP-0068,FAC-MX-01,WH-MX-RAW-01,2025-06-15,2025-07-05,DELIVERED,8649.25,USD,2025-06-15T00:00:00
PO-2025-00174,PO-000174,SUP-0119,FAC-EU-01,WH-EU-RAW-01,2025-06-03,2025-07-07,DELIVERED,37308.44,USD,2025-06-03T00:00:00
PO-2025-00175,PO-000175,SUP-0027,FAC-EU-01,WH-EU-RAW-01,2025-08-30,2025-09-21,DELIVERED,18744.35,USD,2025-08-30T00:00:00
PO-2025-00176,PO-000176,SUP-0091,FAC-US-01,WH-US-RAW-01,2025-05-20,2025-06-04,DELIVERED,18168.18,USD,2025-05-20T00:00:00
PO-2025-00177,PO-000177,SUP-0119,FAC-US-01,WH-US-RAW-01,2026-01-02,2026-02-06,DELIVERED,3097.6,USD,2026-01-02T00:00:00
PO-2025-00178,PO-000178,SUP-0065,FAC-US-01,WH-US-RAW-01,2025-04-20,2025-05-27,DELIVERED,49249.19,USD,2025-04-20T00:00:00
PO-2025-00179,PO-000179,SUP-0019,FAC-EU-01,WH-EU-RAW-01,2025-11-10,2025-11-30,DELIVERED,127061.23,USD,2025-11-10T00:00:00
PO-2025-00180,PO-000180,SUP-0064,FAC-APAC-01,WH-APAC-RAW-01,2026-06-11,2026-06-30,PENDING,18007.6,USD,2026-06-11T00:00:00
PO-2025-00181,PO-000181,SUP-0022,FAC-MX-01,WH-MX-RAW-01,2026-02-10,2026-02-28,OVERDUE,5038.12,USD,2026-02-10T00:00:00
PO-2025-00182,PO-000182,SUP-0025,FAC-MX-01,WH-MX-RAW-01,2025-12-11,2025-12-20,DELIVERED,25436.68,USD,2025-12-11T00:00:00
PO-2025-00183,PO-000183,SUP-0103,FAC-US-01,WH-US-RAW-01,2025-09-01,2025-10-14,DELIVERED,1997.64,USD,2025-09-01T00:00:00
PO-2025-00184,PO-000184,SUP-0114,FAC-APAC-01,WH-APAC-RAW-01,2025-12-14,2025-12-30,DELIVERED,4843.3,USD,2025-12-14T00:00:00
PO-2025-00185,PO-000185,SUP-0011,FAC-EU-01,WH-EU-RAW-01,2025-11-15,2025-12-12,DELIVERED,29101.23,USD,2025-11-15T00:00:00
PO-2025-00186,PO-000186,SUP-0065,FAC-APAC-01,WH-APAC-RAW-01,2025-10-14,2025-11-13,OVERDUE,3386.76,USD,2025-10-14T00:00:00
PO-2025-00187,PO-000187,SUP-0078,FAC-EU-01,WH-EU-RAW-01,2025-06-08,2025-06-25,DELIVERED,5224.45,USD,2025-06-08T00:00:00
PO-2025-00188,PO-000188,SUP-0016,FAC-MX-01,WH-MX-RAW-01,2026-03-13,2026-04-05,DELIVERED,405684.95,USD,2026-03-13T00:00:00
PO-2025-00189,PO-000189,SUP-0112,FAC-MX-01,WH-MX-RAW-01,2025-10-22,2025-11-10,OVERDUE,87648.64,USD,2025-10-22T00:00:00
PO-2025-00190,PO-000190,SUP-0057,FAC-US-01,WH-US-RAW-01,2025-07-13,2025-08-03,OVERDUE,31929.87,USD,2025-07-13T00:00:00
PO-2025-00191,PO-000191,SUP-0116,FAC-EU-01,WH-EU-RAW-01,2025-09-24,2025-10-01,OVERDUE,64499.91,USD,2025-09-24T00:00:00
PO-2025-00192,PO-000192,SUP-0117,FAC-US-01,WH-US-RAW-01,2025-10-10,2025-11-07,DELIVERED,67846.93,USD,2025-10-10T00:00:00
PO-2025-00193,PO-000193,SUP-0108,FAC-EU-01,WH-EU-RAW-01,2026-02-16,2026-03-12,DELIVERED,38802.9,USD,2026-02-16T00:00:00
PO-2025-00194,PO-000194,SUP-0070,FAC-MX-01,WH-MX-RAW-01,2026-01-14,2026-03-12,DELIVERED,53374.97,USD,2026-01-14T00:00:00
PO-2025-00195,PO-000195,SUP-0021,FAC-US-01,WH-US-RAW-01,2026-01-26,2026-02-23,OVERDUE,2889.9,USD,2026-01-26T00:00:00
PO-2025-00196,PO-000196,SUP-0076,FAC-APAC-01,WH-APAC-RAW-01,2025-02-16,2025-03-21,CANCELLED,42776.36,USD,2025-02-16T00:00:00
PO-2025-00197,PO-000197,SUP-0051,FAC-EU-01,WH-EU-RAW-01,2025-10-11,2025-11-08,DELIVERED,2337.3,USD,2025-10-11T00:00:00
PO-2025-00198,PO-000198,SUP-0102,FAC-US-01,WH-US-RAW-01,2025-11-01,2025-11-25,OVERDUE,23693.47,USD,2025-11-01T00:00:00
PO-2025-00199,PO-000199,SUP-0118,FAC-US-01,WH-US-RAW-01,2025-03-02,2025-03-29,DELIVERED,290206.09,USD,2025-03-02T00:00:00
PO-2025-00200,PO-000200,SUP-0117,FAC-EU-01,WH-EU-RAW-01,2025-08-12,2025-09-10,DELIVERED,303869.16,USD,2025-08-12T00:00:00
PO-2025-00201,PO-000201,SUP-0050,FAC-EU-01,WH-EU-RAW-01,2026-01-23,2026-02-20,OVERDUE,17047.91,USD,2026-01-23T00:00:00
PO-2025-00202,PO-000202,SUP-0054,FAC-US-01,WH-US-RAW-01,2025-06-12,2025-07-13,DELIVERED,36486.79,USD,2025-06-12T00:00:00
PO-2025-00203,PO-000203,SUP-0068,FAC-MX-01,WH-MX-RAW-01,2025-11-18,2025-12-13,DELIVERED,14973.66,USD,2025-11-18T00:00:00
PO-2025-00204,PO-000204,SUP-0098,FAC-MX-01,WH-MX-RAW-01,2025-07-23,2025-08-15,OVERDUE,63041.03,USD,2025-07-23T00:00:00
PO-2025-00205,PO-000205,SUP-0107,FAC-EU-01,WH-EU-RAW-01,2025-02-18,2025-03-03,DELIVERED,100112.85,USD,2025-02-18T00:00:00
PO-2025-00206,PO-000206,SUP-0078,FAC-APAC-01,WH-APAC-RAW-01,2025-08-04,2025-08-23,DELIVERED,197041.58,USD,2025-08-04T00:00:00
PO-2025-00207,PO-000207,SUP-0112,FAC-US-01,WH-US-RAW-01,2026-05-10,2026-05-27,PENDING,806.2,USD,2026-05-10T00:00:00
PO-2025-00208,PO-000208,SUP-0089,FAC-APAC-01,WH-APAC-RAW-01,2026-02-06,2026-02-26,DELIVERED,32721.24,USD,2026-02-06T00:00:00
PO-2025-00209,PO-000209,SUP-0119,FAC-EU-01,WH-EU-RAW-01,2026-04-26,2026-05-30,PENDING,31105.03,USD,2026-04-26T00:00:00
PO-2025-00210,PO-000210,SUP-0103,FAC-APAC-01,WH-APAC-RAW-01,2025-11-03,2025-12-18,DELIVERED,21067.89,USD,2025-11-03T00:00:00
PO-2025-00211,PO-000211,SUP-0114,FAC-EU-01,WH-EU-RAW-01,2025-05-26,2025-06-10,DELIVERED,4113.72,USD,2025-05-26T00:00:00
PO-2025-00212,PO-000212,SUP-0030,FAC-MX-01,WH-MX-RAW-01,2025-11-22,2025-12-27,DELIVERED,14975.07,USD,2025-11-22T00:00:00
PO-2025-00213,PO-000213,SUP-0012,FAC-US-01,WH-US-RAW-01,2025-10-24,2025-11-06,DELIVERED,67431.9,USD,2025-10-24T00:00:00
PO-2025-00214,PO-000214,SUP-0076,FAC-US-01,WH-US-RAW-01,2026-02-22,2026-04-03,DELIVERED,71734.07,USD,2026-02-22T00:00:00
PO-2025-00215,PO-000215,SUP-0097,FAC-EU-01,WH-EU-RAW-01,2025-05-18,2025-06-18,OVERDUE,54413.1,USD,2025-05-18T00:00:00
PO-2025-00216,PO-000216,SUP-0105,FAC-US-01,WH-US-RAW-01,2025-11-04,2025-11-27,DELIVERED,61472.64,USD,2025-11-04T00:00:00
PO-2025-00217,PO-000217,SUP-0056,FAC-MX-01,WH-MX-RAW-01,2025-06-20,2025-07-12,DELIVERED,13701.76,USD,2025-06-20T00:00:00
PO-2025-00218,PO-000218,SUP-0088,FAC-EU-01,WH-EU-RAW-01,2025-09-08,2025-10-04,CANCELLED,100186.92,USD,2025-09-08T00:00:00
PO-2025-00219,PO-000219,SUP-0024,FAC-US-01,WH-US-RAW-01,2026-01-15,2026-02-03,DELIVERED,303109.71,USD,2026-01-15T00:00:00
PO-2025-00220,PO-000220,SUP-0079,FAC-US-01,WH-US-RAW-01,2025-10-31,2025-11-29,DELIVERED,45082.3,USD,2025-10-31T00:00:00
PO-2025-00221,PO-000221,SUP-0065,FAC-MX-01,WH-MX-RAW-01,2025-09-27,2025-10-27,DELIVERED,235754.58,USD,2025-09-27T00:00:00
PO-2025-00222,PO-000222,SUP-0089,FAC-EU-01,WH-EU-RAW-01,2025-10-03,2025-10-22,DELIVERED,8819.3,USD,2025-10-03T00:00:00
PO-2025-00223,PO-000223,SUP-0095,FAC-MX-01,WH-MX-RAW-01,2025-10-25,2025-11-12,DELIVERED,7042.02,USD,2025-10-25T00:00:00
PO-2025-00224,PO-000224,SUP-0082,FAC-EU-01,WH-EU-RAW-01,2026-01-31,2026-04-06,DELIVERED,10208.64,USD,2026-01-31T00:00:00
PO-2025-00225,PO-000225,SUP-0053,FAC-APAC-01,WH-APAC-RAW-01,2026-03-16,2026-04-23,IN_TRANSIT,86609.39,USD,2026-03-16T00:00:00
PO-2025-00226,PO-000226,SUP-0096,FAC-MX-01,WH-MX-RAW-01,2026-04-22,2026-05-07,PENDING,146938.84,USD,2026-04-22T00:00:00
PO-2025-00227,PO-000227,SUP-0090,FAC-EU-01,WH-EU-RAW-01,2026-02-01,2026-02-27,DELIVERED,8348.74,USD,2026-02-01T00:00:00
PO-2025-00228,PO-000228,SUP-0095,FAC-EU-01,WH-EU-RAW-01,2025-09-04,2025-09-20,DELIVERED,116935.66,USD,2025-09-04T00:00:00
PO-2025-00229,PO-000229,SUP-0043,FAC-US-01,WH-US-RAW-01,2025-12-31,2026-01-28,DELIVERED,17649.4,USD,2025-12-31T00:00:00
PO-2025-00230,PO-000230,SUP-0066,FAC-APAC-01,WH-APAC-RAW-01,2025-10-18,2025-11-11,CANCELLED,10570.89,USD,2025-10-18T00:00:00
PO-2025-00231,PO-000231,SUP-0010,FAC-APAC-01,WH-APAC-RAW-01,2025-08-10,2025-08-28,DELIVERED,5607.15,USD,2025-08-10T00:00:00
PO-2025-00232,PO-000232,SUP-0094,FAC-US-01,WH-US-RAW-01,2026-02-21,2026-03-03,OVERDUE,213658.48,USD,2026-02-21T00:00:00
PO-2025-00233,PO-000233,SUP-0089,FAC-EU-01,WH-EU-RAW-01,2025-03-28,2025-04-15,DELIVERED,117568.72,USD,2025-03-28T00:00:00
PO-2025-00234,PO-000234,SUP-0039,FAC-APAC-01,WH-APAC-RAW-01,2026-03-20,2026-04-15,DELIVERED,17398.77,USD,2026-03-20T00:00:00
PO-2025-00235,PO-000235,SUP-0090,FAC-EU-01,WH-EU-RAW-01,2025-10-26,2025-11-17,DELIVERED,427.31,USD,2025-10-26T00:00:00
PO-2025-00236,PO-000236,SUP-0111,FAC-MX-01,WH-MX-RAW-01,2025-12-17,2026-01-23,DELIVERED,12266.77,USD,2025-12-17T00:00:00
PO-2025-00237,PO-000237,SUP-0097,FAC-US-01,WH-US-RAW-01,2025-12-23,2026-01-27,CANCELLED,103443.32,USD,2025-12-23T00:00:00
PO-2025-00238,PO-000238,SUP-0092,FAC-US-01,WH-US-RAW-01,2026-03-17,2026-04-10,DELIVERED,14047.02,USD,2026-03-17T00:00:00
PO-2025-00239,PO-000239,SUP-0078,FAC-EU-01,WH-EU-RAW-01,2025-12-17,2026-01-06,DELIVERED,79654.12,USD,2025-12-17T00:00:00
PO-2025-00240,PO-000240,SUP-0065,FAC-MX-01,WH-MX-RAW-01,2025-12-11,2026-01-12,OVERDUE,8535.49,USD,2025-12-11T00:00:00
PO-2025-00241,PO-000241,SUP-0019,FAC-MX-01,WH-MX-RAW-01,2025-04-24,2025-05-16,DELIVERED,196512.0,USD,2025-04-24T00:00:00
PO-2025-00242,PO-000242,SUP-0033,FAC-MX-01,WH-MX-RAW-01,2025-11-13,2025-12-01,DELIVERED,197550.99,USD,2025-11-13T00:00:00
PO-2025-00243,PO-000243,SUP-0094,FAC-APAC-01,WH-APAC-RAW-01,2025-06-20,2025-07-01,DELIVERED,18792.15,USD,2025-06-20T00:00:00
PO-2025-00244,PO-000244,SUP-0068,FAC-US-01,WH-US-RAW-01,2026-01-15,2026-02-08,CANCELLED,14910.48,USD,2026-01-15T00:00:00
PO-2025-00245,PO-000245,SUP-0057,FAC-US-01,WH-US-RAW-01,2025-11-11,2025-11-26,DELIVERED,28448.0,USD,2025-11-11T00:00:00
PO-2025-00246,PO-000246,SUP-0082,FAC-US-01,WH-US-RAW-01,2025-12-29,2026-03-04,DELIVERED,154496.56,USD,2025-12-29T00:00:00
PO-2025-00247,PO-000247,SUP-0065,FAC-APAC-01,WH-APAC-RAW-01,2025-03-31,2025-05-05,DELIVERED,5125.56,USD,2025-03-31T00:00:00
PO-2025-00248,PO-000248,SUP-0098,FAC-EU-01,WH-EU-RAW-01,2025-05-08,2025-05-30,DELIVERED,7705.38,USD,2025-05-08T00:00:00
PO-2025-00249,PO-000249,SUP-0092,FAC-MX-01,WH-MX-RAW-01,2026-01-09,2026-02-02,DELIVERED,124718.56,USD,2026-01-09T00:00:00
PO-2025-00250,PO-000250,SUP-0097,FAC-US-01,WH-US-RAW-01,2025-04-28,2025-05-31,DELIVERED,188190.63,USD,2025-04-28T00:00:00
PO-2025-00251,PO-000251,SUP-0068,FAC-APAC-01,WH-APAC-RAW-01,2025-04-28,2025-05-20,DELIVERED,61104.28,USD,2025-04-28T00:00:00
PO-2025-00252,PO-000252,SUP-0005,FAC-EU-01,WH-EU-RAW-01,2025-02-18,2025-03-11,OVERDUE,160483.94,USD,2025-02-18T00:00:00
PO-2025-00253,PO-000253,SUP-0099,FAC-US-01,WH-US-RAW-01,2026-04-23,2026-05-05,PENDING,2708.1,USD,2026-04-23T00:00:00
PO-2025-00254,PO-000254,SUP-0039,FAC-MX-01,WH-MX-RAW-01,2026-01-15,2026-02-14,DELIVERED,2293.92,USD,2026-01-15T00:00:00
PO-2025-00255,PO-000255,SUP-0066,FAC-US-01,WH-US-RAW-01,2025-09-19,2025-10-14,DELIVERED,10954.8,USD,2025-09-19T00:00:00
PO-2025-00256,PO-000256,SUP-0117,FAC-APAC-01,WH-APAC-RAW-01,2025-08-28,2025-09-26,DELIVERED,17890.8,USD,2025-08-28T00:00:00
PO-2025-00257,PO-000257,SUP-0106,FAC-EU-01,WH-EU-RAW-01,2025-09-17,2025-10-25,DELIVERED,26141.28,USD,2025-09-17T00:00:00
PO-2025-00258,PO-000258,SUP-0033,FAC-MX-01,WH-MX-RAW-01,2026-01-27,2026-02-15,OVERDUE,12028.35,USD,2026-01-27T00:00:00
PO-2025-00259,PO-000259,SUP-0073,FAC-MX-01,WH-MX-RAW-01,2025-12-24,2026-01-20,DELIVERED,329066.08,USD,2025-12-24T00:00:00
PO-2025-00260,PO-000260,SUP-0102,FAC-EU-01,WH-EU-RAW-01,2025-07-09,2025-08-07,DELIVERED,218342.96,USD,2025-07-09T00:00:00
PO-2025-00261,PO-000261,SUP-0063,FAC-APAC-01,WH-APAC-RAW-01,2025-07-03,2025-08-05,DELIVERED,256462.47,USD,2025-07-03T00:00:00
PO-2025-00262,PO-000262,SUP-0077,FAC-US-01,WH-US-RAW-01,2025-05-18,2025-06-13,DELIVERED,40401.16,USD,2025-05-18T00:00:00
PO-2025-00263,PO-000263,SUP-0086,FAC-EU-01,WH-EU-RAW-01,2025-12-24,2026-01-04,OVERDUE,678.32,USD,2025-12-24T00:00:00
PO-2025-00264,PO-000264,SUP-0090,FAC-EU-01,WH-EU-RAW-01,2026-01-24,2026-02-19,DELIVERED,20366.76,USD,2026-01-24T00:00:00
PO-2025-00265,PO-000265,SUP-0027,FAC-MX-01,WH-MX-RAW-01,2025-08-15,2025-09-13,DELIVERED,74340.06,USD,2025-08-15T00:00:00
PO-2025-00266,PO-000266,SUP-0049,FAC-MX-01,WH-MX-RAW-01,2025-03-05,2025-03-20,DELIVERED,316535.37,USD,2025-03-05T00:00:00
PO-2025-00267,PO-000267,SUP-0083,FAC-MX-01,WH-MX-RAW-01,2025-05-06,2025-06-02,DELIVERED,4162.95,USD,2025-05-06T00:00:00
PO-2025-00268,PO-000268,SUP-0048,FAC-APAC-01,WH-APAC-RAW-01,2026-05-03,2026-06-03,PENDING,112872.84,USD,2026-05-03T00:00:00
PO-2025-00269,PO-000269,SUP-0108,FAC-EU-01,WH-EU-RAW-01,2025-08-27,2025-09-21,DELIVERED,93713.17,USD,2025-08-27T00:00:00
PO-2025-00270,PO-000270,SUP-0047,FAC-US-01,WH-US-RAW-01,2026-01-26,2026-02-07,DELIVERED,6046.95,USD,2026-01-26T00:00:00
PO-2025-00271,PO-000271,SUP-0077,FAC-EU-01,WH-EU-RAW-01,2025-12-14,2026-01-05,DELIVERED,10495.92,USD,2025-12-14T00:00:00
PO-2025-00272,PO-000272,SUP-0027,FAC-MX-01,WH-MX-RAW-01,2025-09-29,2025-10-28,DELIVERED,75381.58,USD,2025-09-29T00:00:00
PO-2025-00273,PO-000273,SUP-0049,FAC-APAC-01,WH-APAC-RAW-01,2025-07-19,2025-08-04,DELIVERED,1019619.0,USD,2025-07-19T00:00:00
PO-2025-00274,PO-000274,SUP-0086,FAC-EU-01,WH-EU-RAW-01,2025-06-03,2025-06-11,DELIVERED,66916.92,USD,2025-06-03T00:00:00
PO-2025-00275,PO-000275,SUP-0029,FAC-APAC-01,WH-APAC-RAW-01,2025-12-11,2026-01-10,DELIVERED,42553.28,USD,2025-12-11T00:00:00
PO-2025-00276,PO-000276,SUP-0096,FAC-US-01,WH-US-RAW-01,2026-01-27,2026-02-09,DELIVERED,18894.77,USD,2026-01-27T00:00:00
PO-2025-00277,PO-000277,SUP-0078,FAC-APAC-01,WH-APAC-RAW-01,2025-12-19,2026-01-08,DELIVERED,72618.5,USD,2025-12-19T00:00:00
PO-2025-00278,PO-000278,SUP-0077,FAC-US-01,WH-US-RAW-01,2025-11-16,2025-12-12,CANCELLED,26479.44,USD,2025-11-16T00:00:00
PO-2025-00279,PO-000279,SUP-0032,FAC-US-01,WH-US-RAW-01,2025-03-31,2025-04-30,DELIVERED,45689.6,USD,2025-03-31T00:00:00
PO-2025-00280,PO-000280,SUP-0057,FAC-US-01,WH-US-RAW-01,2026-05-03,2026-05-21,PENDING,4332.89,USD,2026-05-03T00:00:00
PO-2025-00281,PO-000281,SUP-0043,FAC-MX-01,WH-MX-RAW-01,2026-02-05,2026-03-06,DELIVERED,18757.35,USD,2026-02-05T00:00:00
PO-2025-00282,PO-000282,SUP-0034,FAC-US-01,WH-US-RAW-01,2025-08-26,2025-09-21,DELIVERED,33687.72,USD,2025-08-26T00:00:00
PO-2025-00283,PO-000283,SUP-0068,FAC-US-01,WH-US-RAW-01,2026-05-15,2026-06-02,PENDING,5885.57,USD,2026-05-15T00:00:00
PO-2025-00284,PO-000284,SUP-0112,FAC-MX-01,WH-MX-RAW-01,2025-12-07,2025-12-22,DELIVERED,51498.42,USD,2025-12-07T00:00:00
PO-2025-00285,PO-000285,SUP-0071,FAC-MX-01,WH-MX-RAW-01,2025-12-02,2026-01-07,DELIVERED,161106.4,USD,2025-12-02T00:00:00
PO-2025-00286,PO-000286,SUP-0004,FAC-APAC-01,WH-APAC-RAW-01,2026-01-19,2026-02-15,DELIVERED,30393.6,USD,2026-01-19T00:00:00
PO-2025-00287,PO-000287,SUP-0048,FAC-MX-01,WH-MX-RAW-01,2026-02-10,2026-03-12,OVERDUE,65873.11,USD,2026-02-10T00:00:00
PO-2025-00288,PO-000288,SUP-0048,FAC-EU-01,WH-EU-RAW-01,2025-12-23,2026-01-20,DELIVERED,329007.72,USD,2025-12-23T00:00:00
PO-2025-00289,PO-000289,SUP-0039,FAC-MX-01,WH-MX-RAW-01,2025-06-07,2025-07-03,DELIVERED,3829.22,USD,2025-06-07T00:00:00
PO-2025-00290,PO-000290,SUP-0019,FAC-APAC-01,WH-APAC-RAW-01,2025-09-13,2025-09-30,DELIVERED,1505661.47,USD,2025-09-13T00:00:00
PO-2025-00291,PO-000291,SUP-0116,FAC-US-01,WH-US-RAW-01,2026-04-04,2026-04-12,DELIVERED,1329.6,USD,2026-04-04T00:00:00
PO-2025-00292,PO-000292,SUP-0038,FAC-APAC-01,WH-APAC-RAW-01,2025-07-28,2025-08-23,DELIVERED,213437.56,USD,2025-07-28T00:00:00
PO-2025-00293,PO-000293,SUP-0060,FAC-US-01,WH-US-RAW-01,2025-09-26,2025-10-23,CANCELLED,82833.1,USD,2025-09-26T00:00:00
PO-2025-00294,PO-000294,SUP-0055,FAC-APAC-01,WH-APAC-RAW-01,2025-10-16,2025-10-31,DELIVERED,123705.24,USD,2025-10-16T00:00:00
PO-2025-00295,PO-000295,SUP-0089,FAC-MX-01,WH-MX-RAW-01,2025-10-19,2025-11-05,DELIVERED,88451.48,USD,2025-10-19T00:00:00
PO-2025-00296,PO-000296,SUP-0114,FAC-US-01,WH-US-RAW-01,2025-12-11,2025-12-29,DELIVERED,25183.89,USD,2025-12-11T00:00:00
PO-2025-00297,PO-000297,SUP-0018,FAC-MX-01,WH-MX-RAW-01,2026-04-14,2026-05-11,PENDING,6652.26,USD,2026-04-14T00:00:00
PO-2025-00298,PO-000298,SUP-0055,FAC-US-01,WH-US-RAW-01,2025-08-04,2025-08-24,DELIVERED,17756.74,USD,2025-08-04T00:00:00
PO-2025-00299,PO-000299,SUP-0100,FAC-EU-01,WH-EU-RAW-01,2025-06-03,2025-06-15,DELIVERED,50391.87,USD,2025-06-03T00:00:00
PO-2025-00300,PO-000300,SUP-0012,FAC-MX-01,WH-MX-RAW-01,2025-07-15,2025-08-02,DELIVERED,8843.58,USD,2025-07-15T00:00:00
PO-2025-00301,PO-000301,SUP-0021,FAC-US-01,WH-US-RAW-01,2026-03-13,2026-04-08,DELIVERED,37026.47,USD,2026-03-13T00:00:00
PO-2025-00302,PO-000302,SUP-0052,FAC-US-01,WH-US-RAW-01,2025-12-20,2026-01-20,DELIVERED,25011.0,USD,2025-12-20T00:00:00
PO-2025-00303,PO-000303,SUP-0068,FAC-US-01,WH-US-RAW-01,2025-08-23,2025-09-15,DELIVERED,54144.3,USD,2025-08-23T00:00:00
PO-2025-00304,PO-000304,SUP-0089,FAC-APAC-01,WH-APAC-RAW-01,2026-02-11,2026-02-25,DELIVERED,410.64,USD,2026-02-11T00:00:00
PO-2025-00305,PO-000305,SUP-0096,FAC-US-01,WH-US-RAW-01,2026-03-01,2026-03-17,DELIVERED,20696.34,USD,2026-03-01T00:00:00
PO-2025-00306,PO-000306,SUP-0101,FAC-APAC-01,WH-APAC-RAW-01,2026-02-23,2026-03-22,DELIVERED,7020.0,USD,2026-02-23T00:00:00
PO-2025-00307,PO-000307,SUP-0092,FAC-EU-01,WH-EU-RAW-01,2026-03-30,2026-04-16,IN_TRANSIT,1630.3,USD,2026-03-30T00:00:00
PO-2025-00308,PO-000308,SUP-0095,FAC-APAC-01,WH-APAC-RAW-01,2025-08-09,2025-08-27,DELIVERED,1305.0,USD,2025-08-09T00:00:00
PO-2025-00309,PO-000309,SUP-0051,FAC-EU-01,WH-EU-RAW-01,2026-01-21,2026-02-12,DELIVERED,78584.28,USD,2026-01-21T00:00:00
PO-2025-00310,PO-000310,SUP-0099,FAC-MX-01,WH-MX-RAW-01,2025-10-26,2025-11-06,DELIVERED,50797.92,USD,2025-10-26T00:00:00
PO-2025-00311,PO-000311,SUP-0059,FAC-US-01,WH-US-RAW-01,2026-02-21,2026-04-25,IN_TRANSIT,13909.84,USD,2026-02-21T00:00:00
PO-2025-00312,PO-000312,SUP-0111,FAC-US-01,WH-US-RAW-01,2026-01-12,2026-02-11,DELIVERED,41599.6,USD,2026-01-12T00:00:00
PO-2025-00313,PO-000313,SUP-0023,FAC-APAC-01,WH-APAC-RAW-01,2026-01-28,2026-02-11,DELIVERED,577.08,USD,2026-01-28T00:00:00
PO-2025-00314,PO-000314,SUP-0112,FAC-US-01,WH-US-RAW-01,2025-12-22,2026-01-10,DELIVERED,24143.28,USD,2025-12-22T00:00:00
PO-2025-00315,PO-000315,SUP-0066,FAC-EU-01,WH-EU-RAW-01,2025-07-05,2025-07-24,DELIVERED,89037.03,USD,2025-07-05T00:00:00
PO-2025-00316,PO-000316,SUP-0016,FAC-EU-01,WH-EU-RAW-01,2025-11-21,2025-12-13,DELIVERED,4136.96,USD,2025-11-21T00:00:00
PO-2025-00317,PO-000317,SUP-0102,FAC-US-01,WH-US-RAW-01,2026-05-21,2026-06-16,PENDING,110356.61,USD,2026-05-21T00:00:00
PO-2025-00318,PO-000318,SUP-0019,FAC-MX-01,WH-MX-RAW-01,2026-04-10,2026-04-28,IN_TRANSIT,102997.7,USD,2026-04-10T00:00:00
PO-2025-00319,PO-000319,SUP-0084,FAC-MX-01,WH-MX-RAW-01,2025-04-02,2025-04-28,DELIVERED,18973.26,USD,2025-04-02T00:00:00
PO-2025-00320,PO-000320,SUP-0083,FAC-MX-01,WH-MX-RAW-01,2025-06-28,2025-07-29,DELIVERED,122556.23,USD,2025-06-28T00:00:00
PO-2025-00321,PO-000321,SUP-0108,FAC-US-01,WH-US-RAW-01,2025-06-09,2025-07-04,DELIVERED,48668.8,USD,2025-06-09T00:00:00
PO-2025-00322,PO-000322,SUP-0107,FAC-EU-01,WH-EU-RAW-01,2026-01-12,2026-01-30,DELIVERED,55570.23,USD,2026-01-12T00:00:00
PO-2025-00323,PO-000323,SUP-0110,FAC-US-01,WH-US-RAW-01,2026-02-12,2026-03-02,DELIVERED,1061.06,USD,2026-02-12T00:00:00
PO-2025-00324,PO-000324,SUP-0089,FAC-APAC-01,WH-APAC-RAW-01,2025-07-23,2025-08-07,DELIVERED,203317.61,USD,2025-07-23T00:00:00
PO-2025-00325,PO-000325,SUP-0043,FAC-MX-01,WH-MX-RAW-01,2025-11-09,2025-12-03,OVERDUE,13656.1,USD,2025-11-09T00:00:00
PO-2025-00326,PO-000326,SUP-0089,FAC-APAC-01,WH-APAC-RAW-01,2026-02-21,2026-03-07,DELIVERED,97718.54,USD,2026-02-21T00:00:00
PO-2025-00327,PO-000327,SUP-0114,FAC-US-01,WH-US-RAW-01,2026-01-14,2026-02-05,CANCELLED,63967.72,USD,2026-01-14T00:00:00
