movement_id,material_id,warehouse_id,factory_id,movement_date,movement_type,quantity,reference_doc_type,reference_doc_id
MOV-00000183,MAT-00023,WH-US-RAW-01,FAC-US-01,2025-09-26,GOODS_RECEIPT,861,PURCHASE_ORDER,GR-0002472
MOV-00000184,MAT-00852,WH-MX-RAW-01,FAC-MX-01,2026-04-07,GOODS_RECEIPT,441,PURCHASE_ORDER,GR-0004268
MOV-00000185,MAT-00561,WH-MX-RAW-01,FAC-MX-01,2025-11-28,GOODS_RECEIPT,958,PURCHASE_ORDER,GR-0003848
MOV-00000186,MAT-00636,WH-APAC-RAW-01,FAC-APAC-01,2025-08-20,GOODS_RECEIPT,448,PURCHASE_ORDER,GR-0004915
MOV-00000187,MAT-00412,WH-US-RAW-01,FAC-US-01,2025-09-05,GOODS_RECEIPT,323,PURCHASE_ORDER,GR-0003539
MOV-00000188,MAT-00562,WH-EU-RAW-01,FAC-EU-01,2026-01-24,GOODS_RECEIPT,150,PURCHASE_ORDER,GR-0008128
MOV-00000189,MAT-00445,WH-US-RAW-01,FAC-US-01,2025-12-31,GOODS_RECEIPT,110,PURCHASE_ORDER,GR-0000928
MOV-00000190,MAT-01163,WH-EU-RAW-01,FAC-EU-01,2025-11-09,GOODS_RECEIPT,957,PURCHASE_ORDER,GR-0002881
MOV-00000191,MAT-00711,WH-US-RAW-01,FAC-US-01,2026-02-13,GOODS_RECEIPT,3427,PURCHASE_ORDER,GR-0001692
MOV-00000192,MAT-00775,WH-MX-RAW-01,FAC-MX-01,2025-12-28,GOODS_RECEIPT,72,PURCHASE_ORDER,GR-0002884
MOV-00000193,MAT-00711,WH-MX-RAW-01,FAC-MX-01,2026-02-24,GOODS_RECEIPT,2399,PURCHASE_ORDER,GR-0007211
MOV-00000194,MAT-00963,WH-US-RAW-01,FAC-US-01,2025-08-24,GOODS_RECEIPT,1521,PURCHASE_ORDER,GR-0004922
MOV-00000195,MAT-00700,WH-US-RAW-01,FAC-US-01,2025-06-03,GOODS_RECEIPT,768,PURCHASE_ORDER,GR-0000240
MOV-00000196,MAT-00736,WH-APAC-RAW-01,FAC-APAC-01,2025-11-14,GOODS_RECEIPT,494,PURCHASE_ORDER,GR-0007348
MOV-00000197,MAT-00274,WH-APAC-RAW-01,FAC-APAC-01,2025-07-23,GOODS_RECEIPT,707,PURCHASE_ORDER,GR-0004185
MOV-00000198,MAT-00060,WH-EU-RAW-01,FAC-EU-01,2026-02-05,GOODS_RECEIPT,1653,PURCHASE_ORDER,GR-0008396
MOV-00000199,MAT-01176,WH-EU-RAW-01,FAC-EU-01,2026-02-24,GOODS_RECEIPT,224,PURCHASE_ORDER,GR-0006473
MOV-00000200,MAT-00701,WH-EU-RAW-01,FAC-EU-01,2025-12-14,GOODS_RECEIPT,4693,PURCHASE_ORDER,GR-0003947
MOV-00000201,MAT-00159,WH-EU-RAW-01,FAC-EU-01,2025-09-01,GOODS_RECEIPT,28,PURCHASE_ORDER,GR-0004032
MOV-00000202,MAT-00686,WH-APAC-RAW-01,FAC-APAC-01,2025-11-06,GOODS_RECEIPT,149,PURCHASE_ORDER,GR-0004554
MOV-00000203,MAT-00363,WH-EU-RAW-01,FAC-EU-01,2025-07-28,GOODS_RECEIPT,3331,PURCHASE_ORDER,GR-0007000
MOV-00000204,MAT-00154,WH-EU-RAW-01,FAC-EU-01,2025-08-26,GOODS_RECEIPT,2643,PURCHASE_ORDER,GR-0001808
MOV-00000205,MAT-00926,WH-US-RAW-01,FAC-US-01,2026-03-15,GOODS_RECEIPT,253,PURCHASE_ORDER,GR-0005842
MOV-00000206,MAT-00781,WH-APAC-RAW-01,FAC-APAC-01,2025-05-04,GOODS_RECEIPT,1159,PURCHASE_ORDER,GR-0001433
MOV-00000207,MAT-00550,WH-US-RAW-01,FAC-US-01,2026-01-08,GOODS_RECEIPT,2005,PURCHASE_ORDER,GR-0002544
MOV-00000208,MAT-00845,WH-US-RAW-01,FAC-US-01,2026-02-24,GOODS_RECEIPT,1068,PURCHASE_ORDER,GR-0003045
MOV-00000209,MAT-00132,WH-US-RAW-01,FAC-US-01,2025-10-13,GOODS_RECEIPT,644,PURCHASE_ORDER,GR-0007690
MOV-00000210,MAT-00555,WH-MX-RAW-01,FAC-MX-01,2026-05-13,GOODS_RECEIPT,53,PURCHASE_ORDER,GR-0003981
MOV-00000211,MAT-00670,WH-MX-RAW-01,FAC-MX-01,2026-02-14,GOODS_RECEIPT,3140,PURCHASE_ORDER,GR-0000024
MOV-00000212,MAT-00008,WH-APAC-RAW-01,FAC-APAC-01,2026-04-17,GOODS_RECEIPT,162,PURCHASE_ORDER,GR-0001599
MOV-00000213,MAT-00024,WH-US-RAW-01,FAC-US-01,2025-04-16,GOODS_RECEIPT,262,PURCHASE_ORDER,GR-0003827
MOV-00000214,MAT-00640,WH-EU-RAW-01,FAC-EU-01,2025-10-01,GOODS_RECEIPT,105,PURCHASE_ORDER,GR-0005293
MOV-00000215,MAT-00940,WH-US-RAW-01,FAC-US-01,2025-07-02,GOODS_RECEIPT,529,PURCHASE_ORDER,GR-0008027
MOV-00000216,MAT-01104,WH-US-RAW-01,FAC-US-01,2026-02-10,GOODS_RECEIPT,749,PURCHASE_ORDER,GR-0001039
MOV-00000217,MAT-00830,WH-APAC-RAW-01,FAC-APAC-01,2026-02-01,GOODS_RECEIPT,3724,PURCHASE_ORDER,GR-0004419
MOV-00000218,MAT-01010,WH-APAC-RAW-01,FAC-APAC-01,2025-10-07,GOODS_RECEIPT,326,PURCHASE_ORDER,GR-0006847
MOV-00000219,MAT-00126,WH-MX-RAW-01,FAC-MX-01,2026-01-25,GOODS_RECEIPT,219,PURCHASE_ORDER,GR-0002209
MOV-00000220,MAT-00667,WH-MX-RAW-01,FAC-MX-01,2025-08-22,GOODS_RECEIPT,110,PURCHASE_ORDER,GR-0004770
MOV-00000221,MAT-00892,WH-MX-RAW-01,FAC-MX-01,2025-09-01,GOODS_RECEIPT,170,PURCHASE_ORDER,GR-0001878
MOV-00000222,MAT-00835,WH-US-RAW-01,FAC-US-01,2025-08-07,GOODS_RECEIPT,1685,PURCHASE_ORDER,GR-0004270
MOV-00000223,MAT-00537,WH-MX-RAW-01,FAC-MX-01,2025-10-13,GOODS_RECEIPT,2987,PURCHASE_ORDER,GR-0003065
MOV-00000224,MAT-00908,WH-MX-RAW-01,FAC-MX-01,2026-03-06,GOODS_RECEIPT,371,PURCHASE_ORDER,GR-0003321
MOV-00000225,MAT-00001,WH-MX-RAW-01,FAC-MX-01,2025-11-06,GOODS_RECEIPT,139,PURCHASE_ORDER,GR-0005529
MOV-00000226,MAT-01126,WH-US-RAW-01,FAC-US-01,2025-10-10,GOODS_RECEIPT,2322,PURCHASE_ORDER,GR-0006918
MOV-00000227,MAT-00207,WH-US-RAW-01,FAC-US-01,2026-01-24,GOODS_RECEIPT,97,PURCHASE_ORDER,GR-0006502
MOV-00000228,MAT-00195,WH-EU-RAW-01,FAC-EU-01,2025-12-03,GOODS_RECEIPT,463,PURCHASE_ORDER,GR-0000094
MOV-00000229,MAT-01010,WH-MX-RAW-01,FAC-MX-01,2026-02-15,GOODS_RECEIPT,555,PURCHASE_ORDER,GR-0006125
MOV-00000230,MAT-01123,WH-US-RAW-01,FAC-US-01,2025-08-02,GOODS_RECEIPT,118,PURCHASE_ORDER,GR-0001374
MOV-00000231,MAT-00562,WH-APAC-RAW-01,FAC-APAC-01,2025-09-18,GOODS_RECEIPT,161,PURCHASE_ORDER,GR-0000512
MOV-00000232,MAT-01095,WH-US-RAW-01,FAC-US-01,2026-03-11,GOODS_RECEIPT,210,PURCHASE_ORDER,GR-0006476
MOV-00000233,MAT-00344,WH-APAC-RAW-01,FAC-APAC-01,2025-05-19,GOODS_RECEIPT,1518,PURCHASE_ORDER,GR-0000354
MOV-00000234,MAT-00305,WH-MX-RAW-01,FAC-MX-01,2026-04-17,GOODS_RECEIPT,211,PURCHASE_ORDER,GR-0006863
MOV-00000235,MAT-00122,WH-MX-RAW-01,FAC-MX-01,2026-01-14,GOODS_RECEIPT,327,PURCHASE_ORDER,GR-0006200
MOV-00000236,MAT-00719,WH-US-RAW-01,FAC-US-01,2025-08-12,GOODS_RECEIPT,861,PURCHASE_ORDER,GR-0007911
MOV-00000237,MAT-00442,WH-EU-RAW-01,FAC-EU-01,2025-03-07,GOODS_RECEIPT,147,PURCHASE_ORDER,GR-0005091
MOV-00000238,MAT-00555,WH-MX-RAW-01,FAC-MX-01,2025-06-23,GOODS_RECEIPT,48,PURCHASE_ORDER,GR-0000737
MOV-00000239,MAT-00824,WH-APAC-RAW-01,FAC-APAC-01,2025-08-16,GOODS_RECEIPT,71,PURCHASE_ORDER,GR-0004914
MOV-00000240,MAT-00063,WH-MX-RAW-01,FAC-MX-01,2026-01-01,GOODS_RECEIPT,404,PURCHASE_ORDER,GR-0001528
MOV-00000241,MAT-00793,WH-MX-RAW-01,FAC-MX-01,2026-03-17,GOODS_RECEIPT,854,PURCHASE_ORDER,GR-0007873
MOV-00000242,MAT-00567,WH-US-RAW-01,FAC-US-01,2025-10-18,GOODS_RECEIPT,1658,PURCHASE_ORDER,GR-0003871
MOV-00000243,MAT-00059,WH-MX-RAW-01,FAC-MX-01,2025-09-06,GOODS_RECEIPT,1455,PURCHASE_ORDER,GR-0002652
MOV-00000244,MAT-01003,WH-US-RAW-01,FAC-US-01,2026-02-04,GOODS_RECEIPT,1680,PURCHASE_ORDER,GR-0007035
MOV-00000245,MAT-00111,WH-MX-RAW-01,FAC-MX-01,2025-09-30,GOODS_RECEIPT,1964,PURCHASE_ORDER,GR-0003772
MOV-00000246,MAT-01117,WH-EU-RAW-01,FAC-EU-01,2025-06-09,GOODS_RECEIPT,143,PURCHASE_ORDER,GR-0005354
MOV-00000247,MAT-00479,WH-US-RAW-01,FAC-US-01,2025-09-09,GOODS_RECEIPT,747,PURCHASE_ORDER,GR-0003934
MOV-00000248,MAT-00958,WH-EU-RAW-01,FAC-EU-01,2025-08-07,GOODS_RECEIPT,3006,PURCHASE_ORDER,GR-0002603
MOV-00000249,MAT-00583,WH-EU-RAW-01,FAC-EU-01,2025-06-04,GOODS_RECEIPT,1503,PURCHASE_ORDER,GR-0000034
MOV-00000250,MAT-01025,WH-APAC-RAW-01,FAC-APAC-01,2026-01-27,GOODS_RECEIPT,253,PURCHASE_ORDER,GR-0005170
MOV-00000251,MAT-00956,WH-APAC-RAW-01,FAC-APAC-01,2025-10-09,GOODS_RECEIPT,181,PURCHASE_ORDER,GR-0004116
MOV-00000252,MAT-00024,WH-MX-RAW-01,FAC-MX-01,2026-02-10,GOODS_RECEIPT,206,PURCHASE_ORDER,GR-0007077
MOV-00000253,MAT-00226,WH-APAC-RAW-01,FAC-APAC-01,2026-01-30,GOODS_RECEIPT,198,PURCHASE_ORDER,GR-0002717
MOV-00000254,MAT-00674,WH-US-RAW-01,FAC-US-01,2025-07-14,GOODS_RECEIPT,840,PURCHASE_ORDER,GR-0006835
MOV-00000255,MAT-00869,WH-US-RAW-01,FAC-US-01,2025-05-04,GOODS_RECEIPT,101,PURCHASE_ORDER,GR-0004809
MOV-00000256,MAT-00896,WH-APAC-RAW-01,FAC-APAC-01,2026-02-18,GOODS_RECEIPT,448,PURCHASE_ORDER,GR-0001916
MOV-00000257,MAT-00515,WH-US-RAW-01,FAC-US-01,2026-01-08,GOODS_RECEIPT,1443,PURCHASE_ORDER,GR-0001791
MOV-00000258,MAT-00083,WH-EU-RAW-01,FAC-EU-01,2026-01-10,GOODS_RECEIPT,200,PURCHASE_ORDER,GR-0003792
MOV-00000259,MAT-00167,WH-US-RAW-01,FAC-US-01,2025-09-17,GOODS_RECEIPT,1507,PURCHASE_ORDER,GR-0008421
MOV-00000260,MAT-00422,WH-APAC-RAW-01,FAC-APAC-01,2025-11-15,GOODS_RECEIPT,214,PURCHASE_ORDER,GR-0004926
MOV-00000261,MAT-00675,WH-US-RAW-01,FAC-US-01,2025-10-19,GOODS_RECEIPT,358,PURCHASE_ORDER,GR-0004748
MOV-00000262,MAT-00075,WH-APAC-RAW-01,FAC-APAC-01,2025-09-28,GOODS_RECEIPT,179,PURCHASE_ORDER,GR-0000213
MOV-00000263,MAT-00388,WH-EU-RAW-01,FAC-EU-01,2025-11-15,GOODS_RECEIPT,52,PURCHASE_ORDER,GR-0008483
MOV-00000264,MAT-01100,WH-MX-RAW-01,FAC-MX-01,2025-08-20,GOODS_RECEIPT,455,PURCHASE_ORDER,GR-0000089
MOV-00000265,MAT-01073,WH-MX-RAW-01,FAC-MX-01,2025-08-29,GOODS_RECEIPT,410,PURCHASE_ORDER,GR-0001607
MOV-00000266,MAT-00866,WH-MX-RAW-01,FAC-MX-01,2025-08-17,GOODS_RECEIPT,74,PURCHASE_ORDER,GR-0004935
MOV-00000267,MAT-00681,WH-MX-RAW-01,FAC-MX-01,2025-12-05,GOODS_RECEIPT,451,PURCHASE_ORDER,GR-0008023
MOV-00000268,MAT-00310,WH-US-RAW-01,FAC-US-01,2025-12-20,GOODS_RECEIPT,116,PURCHASE_ORDER,GR-0003909
MOV-00000269,MAT-00337,WH-APAC-RAW-01,FAC-APAC-01,2025-11-07,GOODS_RECEIPT,113,PURCHASE_ORDER,GR-0005687
MOV-00000270,MAT-00635,WH-APAC-RAW-01,FAC-APAC-01,2026-03-11,GOODS_RECEIPT,1172,PURCHASE_ORDER,GR-0002875
MOV-00000271,MAT-00873,WH-EU-RAW-01,FAC-EU-01,2026-04-09,GOODS_RECEIPT,209,PURCHASE_ORDER,GR-0004856
MOV-00000272,MAT-00747,WH-EU-RAW-01,FAC-EU-01,2025-11-15,GOODS_RECEIPT,60,PURCHASE_ORDER,GR-0005141
MOV-00000273,MAT-01177,WH-EU-RAW-01,FAC-EU-01,2025-12-21,GOODS_RECEIPT,101,PURCHASE_ORDER,GR-0001517
MOV-00000274,MAT-00167,WH-MX-RAW-01,FAC-MX-01,2025-06-11,GOODS_RECEIPT,3482,PURCHASE_ORDER,GR-0004724
MOV-00000275,MAT-01131,WH-EU-RAW-01,FAC-EU-01,2025-08-14,GOODS_RECEIPT,91,PURCHASE_ORDER,GR-0003103
MOV-00000276,MAT-00571,WH-US-RAW-01,FAC-US-01,2025-08-09,GOODS_RECEIPT,100,PURCHASE_ORDER,GR-0000488
MOV-00000277,MAT-00931,WH-US-RAW-01,FAC-US-01,2026-04-07,GOODS_RECEIPT,694,PURCHASE_ORDER,GR-0001666
MOV-00000278,MAT-00216,WH-US-RAW-01,FAC-US-01,2025-08-01,GOODS_RECEIPT,430,PURCHASE_ORDER,GR-0004076
MOV-00000279,MAT-00549,WH-US-RAW-01,FAC-US-01,2025-09-18,GOODS_RECEIPT,1623,PURCHASE_ORDER,GR-0005820
MOV-00000280,MAT-00333,WH-EU-RAW-01,FAC-EU-01,2025-10-22,GOODS_RECEIPT,637,PURCHASE_ORDER,GR-0004120
MOV-00000281,MAT-01005,WH-APAC-RAW-01,FAC-APAC-01,2025-10-08,GOODS_RECEIPT,3254,PURCHASE_ORDER,GR-0005313
MOV-00000282,MAT-00153,WH-APAC-RAW-01,FAC-APAC-01,2026-01-10,GOODS_RECEIPT,154,PURCHASE_ORDER,GR-0003412
MOV-00000283,MAT-00707,WH-APAC-RAW-01,FAC-APAC-01,2025-07-10,GOODS_RECEIPT,111,PURCHASE_ORDER,GR-0006596
MOV-00000284,MAT-00146,WH-MX-RAW-01,FAC-MX-01,2026-01-25,GOODS_RECEIPT,373,PURCHASE_ORDER,GR-0005795
MOV-00000285,MAT-00132,WH-APAC-RAW-01,FAC-APAC-01,2025-06-11,GOODS_RECEIPT,346,PURCHASE_ORDER,GR-0002392
MOV-00000286,MAT-00720,WH-MX-RAW-01,FAC-MX-01,2026-04-03,GOODS_RECEIPT,1311,PURCHASE_ORDER,GR-0007475
MOV-00000287,MAT-00999,WH-APAC-RAW-01,FAC-APAC-01,2025-07-29,GOODS_RECEIPT,96,PURCHASE_ORDER,GR-0006392
MOV-00000288,MAT-00725,WH-APAC-RAW-01,FAC-APAC-01,2025-12-09,GOODS_RECEIPT,2142,PURCHASE_ORDER,GR-0004175
MOV-00000289,MAT-01139,WH-US-RAW-01,FAC-US-01,2026-03-15,GOODS_RECEIPT,218,PURCHASE_ORDER,GR-0005271
MOV-00000290,MAT-00663,WH-APAC-RAW-01,FAC-APAC-01,2025-12-06,GOODS_RECEIPT,856,PURCHASE_ORDER,GR-0004177
MOV-00000291,MAT-01185,WH-EU-RAW-01,FAC-EU-01,2026-04-08,GOODS_RECEIPT,48,PURCHASE_ORDER,GR-0004869
MOV-00000292,MAT-00929,WH-MX-RAW-01,FAC-MX-01,2025-08-04,GOODS_RECEIPT,4307,PURCHASE_ORDER,GR-0001570
MOV-00000293,MAT-00500,WH-US-RAW-01,FAC-US-01,2025-09-20,GOODS_RECEIPT,168,PURCHASE_ORDER,GR-0004342
MOV-00000294,MAT-00515,WH-US-RAW-01,FAC-US-01,2026-02-01,GOODS_RECEIPT,1683,PURCHASE_ORDER,GR-0006127
MOV-00000295,MAT-00840,WH-MX-RAW-01,FAC-MX-01,2025-09-21,GOODS_RECEIPT,395,PURCHASE_ORDER,GR-0007411
MOV-00000296,MAT-00314,WH-US-RAW-01,FAC-US-01,2025-11-14,GOODS_RECEIPT,1110,PURCHASE_ORDER,GR-0000018
MOV-00000297,MAT-00968,WH-EU-RAW-01,FAC-EU-01,2025-04-23,GOODS_RECEIPT,1195,PURCHASE_ORDER,GR-0001006
MOV-00000298,MAT-01133,WH-EU-RAW-01,FAC-EU-01,2025-10-23,GOODS_RECEIPT,363,PURCHASE_ORDER,GR-0003257
MOV-00000299,MAT-00114,WH-MX-RAW-01,FAC-MX-01,2026-01-31,GOODS_RECEIPT,67,PURCHASE_ORDER,GR-0007866
MOV-00000300,MAT-00711,WH-APAC-RAW-01,FAC-APAC-01,2025-04-01,GOODS_RECEIPT,1593,PURCHASE_ORDER,GR-0003026
MOV-00000301,MAT-00612,WH-US-RAW-01,FAC-US-01,2025-10-23,GOODS_RECEIPT,658,PURCHASE_ORDER,GR-0007190
MOV-00000302,MAT-01009,WH-MX-RAW-01,FAC-MX-01,2025-12-13,GOODS_RECEIPT,359,PURCHASE_ORDER,GR-0003209
MOV-00000303,MAT-00313,WH-APAC-RAW-01,FAC-APAC-01,2025-07-30,GOODS_RECEIPT,170,PURCHASE_ORDER,GR-0006351
MOV-00000304,MAT-00888,WH-APAC-RAW-01,FAC-APAC-01,2025-11-18,GOODS_RECEIPT,131,PURCHASE_ORDER,GR-0007962
MOV-00000305,MAT-01177,WH-APAC-RAW-01,FAC-APAC-01,2025-04-15,GOODS_RECEIPT,120,PURCHASE_ORDER,GR-0001375
MOV-00000306,MAT-00838,WH-US-RAW-01,FAC-US-01,2025-09-24,GOODS_RECEIPT,153,PURCHASE_ORDER,GR-0008268
MOV-00000307,MAT-00166,WH-MX-RAW-01,FAC-MX-01,2025-12-17,GOODS_RECEIPT,2121,PURCHASE_ORDER,GR-0003821
MOV-00000308,MAT-00631,WH-EU-RAW-01,FAC-EU-01,2026-01-04,GOODS_RECEIPT,237,PURCHASE_ORDER,GR-0008564
MOV-00000309,MAT-00885,WH-US-RAW-01,FAC-US-01,2025-08-11,GOODS_RECEIPT,1319,PURCHASE_ORDER,GR-0004648
MOV-00000310,MAT-00503,WH-APAC-RAW-01,FAC-APAC-01,2025-09-29,GOODS_RECEIPT,652,PURCHASE_ORDER,GR-0001616
MOV-00000311,MAT-00453,WH-US-RAW-01,FAC-US-01,2025-10-14,GOODS_RECEIPT,375,PURCHASE_ORDER,GR-0001560
MOV-00000312,MAT-00731,WH-EU-RAW-01,FAC-EU-01,2025-09-04,GOODS_RECEIPT,3447,PURCHASE_ORDER,GR-0001719
MOV-00000313,MAT-00763,WH-APAC-RAW-01,FAC-APAC-01,2026-01-11,GOODS_RECEIPT,1581,PURCHASE_ORDER,GR-0003397
MOV-00000314,MAT-00655,WH-EU-RAW-01,FAC-EU-01,2025-12-13,GOODS_RECEIPT,1851,PURCHASE_ORDER,GR-0005455
MOV-00000315,MAT-00554,WH-US-RAW-01,FAC-US-01,2026-02-25,GOODS_RECEIPT,816,PURCHASE_ORDER,GR-0006731
MOV-00000316,MAT-01169,WH-EU-RAW-01,FAC-EU-01,2025-12-09,GOODS_RECEIPT,393,PURCHASE_ORDER,GR-0008356
MOV-00000317,MAT-01028,WH-EU-RAW-01,FAC-EU-01,2025-12-03,GOODS_RECEIPT,1089,PURCHASE_ORDER,GR-0008024
MOV-00000318,MAT-01198,WH-US-RAW-01,FAC-US-01,2025-05-13,GOODS_RECEIPT,1528,PURCHASE_ORDER,GR-0007283
MOV-00000319,MAT-00864,WH-US-RAW-01,FAC-US-01,2026-01-09,GOODS_RECEIPT,2105,PURCHASE_ORDER,GR-0000669
MOV-00000320,MAT-00303,WH-EU-RAW-01,FAC-EU-01,2025-11-13,GOODS_RECEIPT,175,PURCHASE_ORDER,GR-0002983
MOV-00000321,MAT-00667,WH-MX-RAW-01,FAC-MX-01,2025-11-08,GOODS_RECEIPT,152,PURCHASE_ORDER,GR-0003255
MOV-00000322,MAT-01168,WH-US-RAW-01,FAC-US-01,2025-08-21,GOODS_RECEIPT,19,PURCHASE_ORDER,GR-0001919
MOV-00000323,MAT-00421,WH-APAC-RAW-01,FAC-APAC-01,2025-10-16,GOODS_RECEIPT,104,PURCHASE_ORDER,GR-0005479
MOV-00000324,MAT-00016,WH-MX-RAW-01,FAC-MX-01,2025-05-03,GOODS_RECEIPT,346,PURCHASE_ORDER,GR-0004075
MOV-00000325,MAT-00355,WH-EU-RAW-01,FAC-EU-01,2025-10-16,GOODS_RECEIPT,148,PURCHASE_ORDER,GR-0008518
MOV-00000326,MAT-00324,WH-EU-RAW-01,FAC-EU-01,2025-09-28,GOODS_RECEIPT,172,PURCHASE_ORDER,GR-0005157
MOV-00000327,MAT-00159,WH-APAC-RAW-01,FAC-APAC-01,2025-10-27,GOODS_RECEIPT,96,PURCHASE_ORDER,GR-0005651
MOV-00000328,MAT-00497,WH-APAC-RAW-01,FAC-APAC-01,2026-03-03,GOODS_RECEIPT,2554,PURCHASE_ORDER,GR-0007385
MOV-00000329,MAT-00676,WH-APAC-RAW-01,FAC-APAC-01,2025-09-18,GOODS_RECEIPT,1590,PURCHASE_ORDER,GR-0002628
MOV-00000330,MAT-01123,WH-EU-RAW-01,FAC-EU-01,2025-10-31,GOODS_RECEIPT,94,PURCHASE_ORDER,GR-0002190
MOV-00000331,MAT-01091,WH-US-RAW-01,FAC-US-01,2025-06-10,GOODS_RECEIPT,3002,PURCHASE_ORDER,GR-0003774
MOV-00000332,MAT-00421,WH-MX-RAW-01,FAC-MX-01,2025-08-26,GOODS_RECEIPT,102,PURCHASE_ORDER,GR-0002322
MOV-00000333,MAT-00925,WH-MX-RAW-01,FAC-MX-01,2025-06-17,GOODS_RECEIPT,789,PURCHASE_ORDER,GR-0002128
MOV-00000334,MAT-00628,WH-EU-RAW-01,FAC-EU-01,2025-12-12,GOODS_RECEIPT,221,PURCHASE_ORDER,GR-0000719
MOV-00000335,MAT-01031,WH-US-RAW-01,FAC-US-01,2025-11-23,GOODS_RECEIPT,1593,PURCHASE_ORDER,GR-0008639
MOV-00000336,MAT-00245,WH-EU-RAW-01,FAC-EU-01,2025-02-11,GOODS_RECEIPT,111,PURCHASE_ORDER,GR-0004565
MOV-00000337,MAT-01005,WH-US-RAW-01,FAC-US-01,2026-02-05,GOODS_RECEIPT,4100,PURCHASE_ORDER,GR-0001076
MOV-00000338,MAT-00233,WH-US-RAW-01,FAC-US-01,2025-03-04,GOODS_RECEIPT,121,PURCHASE_ORDER,GR-0003140
MOV-00000339,MAT-00608,WH-APAC-RAW-01,FAC-APAC-01,2025-12-11,GOODS_RECEIPT,431,PURCHASE_ORDER,GR-0007337
MOV-00000340,MAT-00589,WH-EU-RAW-01,FAC-EU-01,2026-02-07,GOODS_RECEIPT,94,PURCHASE_ORDER,GR-0005216
MOV-00000341,MAT-01166,WH-MX-RAW-01,FAC-MX-01,2025-08-28,GOODS_RECEIPT,3060,PURCHASE_ORDER,GR-0001439
MOV-00000342,MAT-00978,WH-APAC-RAW-01,FAC-APAC-01,2025-10-06,GOODS_RECEIPT,83,PURCHASE_ORDER,GR-0000595
MOV-00000343,MAT-00190,WH-EU-RAW-01,FAC-EU-01,2025-10-30,GOODS_RECEIPT,3000,PURCHASE_ORDER,GR-0007811
MOV-00000344,MAT-01056,WH-MX-RAW-01,FAC-MX-01,2025-09-22,GOODS_RECEIPT,104,PURCHASE_ORDER,GR-0003663
MOV-00000345,MAT-00344,WH-EU-RAW-01,FAC-EU-01,2025-11-28,GOODS_RECEIPT,1878,PURCHASE_ORDER,GR-0002859
MOV-00000346,MAT-00195,WH-MX-RAW-01,FAC-MX-01,2025-06-12,GOODS_RECEIPT,431,PURCHASE_ORDER,GR-0004399
MOV-00000347,MAT-00903,WH-MX-RAW-01,FAC-MX-01,2026-02-17,GOODS_RECEIPT,3062,PURCHASE_ORDER,GR-0007247
MOV-00000348,MAT-01194,WH-EU-RAW-01,FAC-EU-01,2025-10-01,GOODS_RECEIPT,429,PURCHASE_ORDER,GR-0007627
MOV-00000349,MAT-00610,WH-EU-RAW-01,FAC-EU-01,2025-10-22,GOODS_RECEIPT,1301,PURCHASE_ORDER,GR-0003405
MOV-00000350,MAT-00824,WH-EU-RAW-01,FAC-EU-01,2025-05-24,GOODS_RECEIPT,51,PURCHASE_ORDER,GR-0005624
MOV-00000351,MAT-00692,WH-MX-RAW-01,FAC-MX-01,2026-02-21,GOODS_RECEIPT,708,PURCHASE_ORDER,GR-0007662
MOV-00000352,MAT-00820,WH-APAC-RAW-01,FAC-APAC-01,2026-04-12,GOODS_RECEIPT,669,PURCHASE_ORDER,GR-0000759
MOV-00000353,MAT-01161,WH-US-RAW-01,FAC-US-01,2025-09-11,GOODS_RECEIPT,62,PURCHASE_ORDER,GR-0007793
MOV-00000354,MAT-00949,WH-EU-RAW-01,FAC-EU-01,2026-02-12,GOODS_RECEIPT,1251,PURCHASE_ORDER,GR-0005214
MOV-00000355,MAT-00720,WH-US-RAW-01,FAC-US-01,2025-07-11,GOODS_RECEIPT,3410,PURCHASE_ORDER,GR-0005775
MOV-00000356,MAT-01105,WH-EU-RAW-01,FAC-EU-01,2025-06-23,GOODS_RECEIPT,499,PURCHASE_ORDER,GR-0000305
MOV-00000357,MAT-00385,WH-US-RAW-01,FAC-US-01,2026-01-26,GOODS_RECEIPT,28,PURCHASE_ORDER,GR-0000186
MOV-00000358,MAT-00519,WH-US-RAW-01,FAC-US-01,2025-08-03,GOODS_RECEIPT,90,PURCHASE_ORDER,GR-0004354
MOV-00000359,MAT-00916,WH-APAC-RAW-01,FAC-APAC-01,2025-10-25,GOODS_RECEIPT,290,PURCHASE_ORDER,GR-0007176
MOV-00000360,MAT-00931,WH-APAC-RAW-01,FAC-APAC-01,2026-04-18,GOODS_RECEIPT,455,PURCHASE_ORDER,GR-0008032
MOV-00000361,MAT-00762,WH-MX-RAW-01,FAC-MX-01,2025-11-25,GOODS_RECEIPT,101,PURCHASE_ORDER,GR-0003575
MOV-00000362,MAT-00553,WH-US-RAW-01,FAC-US-01,2025-09-02,GOODS_RECEIPT,804,PURCHASE_ORDER,GR-0002456
MOV-00000363,MAT-00854,WH-APAC-RAW-01,FAC-APAC-01,2025-10-26,GOODS_RECEIPT,1990,PURCHASE_ORDER,GR-0002933
MOV-00000364,MAT-00190,WH-US-RAW-01,FAC-US-01,2025-08-19,GOODS_RECEIPT,2534,PURCHASE_ORDER,GR-0006501
MOV-00000365,MAT-00205,WH-US-RAW-01,FAC-US-01,2026-01-30,GOODS_RECEIPT,503,PURCHASE_ORDER,GR-0006516
